id,date,medtype,medium,headline
150290580,2015-03-18T00:00:00Z,Newspaper,NHD,Beleggers pakken winst en wachten op nieuws VS
150290584,2015-03-18T00:00:00Z,Newspaper,NHD,Oud-handelaar Rabo in de ban
150290585,2015-03-18T00:00:00Z,Newspaper,NHD,14:0 0 Vrachtje isolatiemateriaal
150290592,2015-03-18T00:00:00Z,Newspaper,NHD,DAF bouwt veel meer vrachtwagens
150290595,2015-03-18T00:00:00Z,Newspaper,NHD,Keiharde strijd binnen KLM
150290597,2015-03-17T00:00:00Z,Newspaper,NHD,Amsterdamse beurs in de ban van 500-puntengrens
150290598,2015-03-17T00:00:00Z,Newspaper,NHD,Lakeman valt aan; Rabobanken moeten schade renteswaps vergoeden
150290604,2015-03-17T00:00:00Z,Newspaper,NHD,Bankrun velt Spaanse bank
150290606,2015-03-16T00:00:00Z,Newspaper,NHD,Grieken geloven in deal
150290610,2015-03-14T00:00:00Z,Newspaper,NHD,Peuro
150290612,2015-03-14T00:00:00Z,Newspaper,NHD,KLM luidt de noodklok
150290619,2015-03-14T00:00:00Z,Newspaper,NHD,'Griekse praatjes helpen niet'
150290621,2015-03-13T00:00:00Z,Newspaper,NHD,Zeepbel
150290623,2015-03-13T00:00:00Z,Newspaper,NHD,ABN Amro zeker 15 miljard waard
150290624,2015-03-13T00:00:00Z,Newspaper,NHD,'Nederland moet meer hervormen'
150290628,2015-03-12T00:00:00Z,Newspaper,NHD,"Dalende oplage, krimp advertenties: rode cijfers bij TMG"
150290630,2015-03-12T00:00:00Z,Newspaper,NHD,Stimulering Randstadprovincies blijft achter
150290632,2015-03-11T00:00:00Z,Newspaper,NHD,Euro zakt weg; Rente op staatsobligaties daalt tot onder nul procent
150290635,2015-03-11T00:00:00Z,Newspaper,NHD,"Golf aan investeringen; Europees fonds stap dichterbij, plannen Nederland nog niet concreet"
150290637,2015-03-11T00:00:00Z,Newspaper,NHD,07:15 Chinese consument ziet inflatie stijgen
150290641,2015-03-10T00:00:00Z,Newspaper,NHD,"Geldpers draait, meeste Europese beurzen lager"
150290644,2015-03-10T00:00:00Z,Newspaper,NHD,Bodem Griekse schatkist in zicht
150290645,2015-03-10T00:00:00Z,Newspaper,NHD,Voedselprijzen gaan omlaag
150290646,2015-03-10T00:00:00Z,Newspaper,NHD,'Huizenprijzen weinig omhoog'
150290647,2015-03-09T00:00:00Z,Newspaper,NHD,Groep prominenten wil enquête naar invoering euro
150290648,2015-03-09T00:00:00Z,Newspaper,NHD,Wet nazorg woekerpolis
150290651,2015-03-09T00:00:00Z,Newspaper,NHD,Export China explodeert
150290655,2015-03-07T00:00:00Z,Newspaper,NHD,Air France krijgt boete waakhond
150290660,2015-03-07T00:00:00Z,Newspaper,NHD,Belastingspionnen; Nieuwe wapen Athene om btw-fraude op te sporen
150290673,2015-03-07T00:00:00Z,Newspaper,NHD,"Plaatsmaken, maar dan"
150290675,2015-03-07T00:00:00Z,Newspaper,NHD,Managen kan in deeltijd
150290677,2015-03-06T00:00:00Z,Newspaper,NHD,Aankondiging Draghi geeft beurzen impuls
150290681,2015-03-06T00:00:00Z,Newspaper,NHD,ECB streng voor Grieken
150290682,2015-03-06T00:00:00Z,Newspaper,NHD,Spaarvarken blijft heilig
150290684,2015-03-06T00:00:00Z,Newspaper,NHD,"dollar voor een euro; 1,1007"
150290685,2015-03-06T00:00:00Z,Newspaper,NHD,"'Gestage groei, niet uitbundig'; Economische prognoses stemmen directeur Centraal Planbureau optimistisch:"
150290687,2015-03-05T00:00:00Z,Newspaper,NHD,Vergrijzing agrarische sector zorg
150290689,2015-03-04T23:00:00Z,Newspaper,NHD,"miljard euro schade door griep; 2,2"
150290692,2015-03-04T00:00:00Z,Newspaper,NHD,Kaalslag banken: nu RBS
150290699,2015-03-03T00:00:00Z,Newspaper,NHD,Tweedeling
150290701,2015-02-28T00:00:00Z,Newspaper,NHD,Horeca doet weer goede zaken
150290702,2015-02-28T00:00:00Z,Newspaper,NHD,Topman USG People ziet de arbeidsmarkt kantelen
150290705,2015-02-28T00:00:00Z,Newspaper,NHD,20:52 Leuzen tegen bezuinigingen
150290707,2015-02-28T00:00:00Z,Newspaper,NHD,Crisis soms nodig voor beter inzicht
150290708,2015-02-27T00:00:00Z,Newspaper,NHD,'Impuls economie'; Door hervorming stelsel belastingen en pensioenen
150290711,2015-02-26T00:00:00Z,Newspaper,NHD,Griekse deal krijgt zegen Tweede Kamer
150290713,2015-02-25T00:00:00Z,Newspaper,NHD,Akkoord Griekenland zet beurzen op winst
150290715,2015-02-25T00:00:00Z,Newspaper,NHD,Lage rente drijft steeds meer particulieren naar de beurs
150290716,2015-02-25T00:00:00Z,Newspaper,NHD,Geldkraan open na beloftes
150290717,2015-02-25T00:00:00Z,Newspaper,NHD,"Athene gered, voorlopig"
150290718,2015-02-24T00:00:00Z,Newspaper,NHD,'Loof de banken'; Werkgeversvoorman De Boer wil eind aan strafexpeditie
150290719,2015-02-24T00:00:00Z,Newspaper,NHD,PostNL blinkt uit op vrolijk gestemde beurs
150290722,2015-02-24T00:00:00Z,Newspaper,NHD,Geld voor restaurant snel bijeen
150290723,2015-02-23T00:00:00Z,Newspaper,NHD,Grieken blij met beetje lucht
150290726,2015-02-23T00:00:00Z,Newspaper,NHD,Griekse bezuinigingen nauitstel van EU
150290728,2015-02-21T00:00:00Z,Newspaper,NHD,SER: eerder hulp bij zoeken baan
150290729,2015-02-21T00:00:00Z,Newspaper,NHD,ABN Amro rijp voor verkoop
150290730,2015-02-21T00:00:00Z,Newspaper,NHD,Laat geld rollen in de regio
150290732,2015-02-21T00:00:00Z,Newspaper,NHD,Griekenland krijgt langer noodhulp
150290733,2015-02-21T00:00:00Z,Newspaper,NHD,Eerdere noodleningen Griekenland
150290734,2015-02-21T00:00:00Z,Newspaper,NHD,DNB: je moet minder lenen én minder sparen
150290738,2015-02-20T00:00:00Z,Newspaper,NHD,'Snoei aftrekposten'; Professor belastingrecht Van Weeghel:
150290740,2015-02-19T00:00:00Z,Newspaper,NHD,'ECB geeft Grieken lucht'
150290751,2015-02-17T00:00:00Z,Newspaper,NHD,Advies stuk goedkoper
150290752,2015-02-17T00:00:00Z,Newspaper,NHD,Kabinet ziet niets in AOW
150290755,2015-02-17T00:00:00Z,Newspaper,NHD,Eurolanden zetten Grieken voor het blok
150290760,2015-02-16T00:00:00Z,Newspaper,NHD,Britse 'taks' op drugs en dik
150290762,2015-02-16T00:00:00Z,Newspaper,NHD,Grieken nemen hun spaargeld op
150290764,2015-02-14T00:00:00Z,Newspaper,NHD,Bezuiniging nog niet nodig
150290765,2015-02-14T00:00:00Z,Newspaper,NHD,Lente
150290766,2015-02-14T00:00:00Z,Newspaper,NHD,Consumenten op dreef; Horeca en bouw profiteren van hogere bestedingen
150290774,2015-02-14T00:00:00Z,Newspaper,NHD,CBS wakkert optimisme over economie aan
150290777,2015-02-13T00:00:00Z,Newspaper,NHD,Zalando boekt eerste jaarwinst
150290781,2015-02-12T00:00:00Z,Newspaper,NHD,Meevallende cijfers helpen AEX aan winst
150290782,2015-02-12T00:00:00Z,Newspaper,NHD,Zorgen Kamer over leger België
150290783,2015-02-12T00:00:00Z,Newspaper,NHD,Hoepelopelos
150290785,2015-02-12T00:00:00Z,Newspaper,NHD,"Grieken mogen wat schuiven, als ze maar terugbetalen"
150290786,2015-02-12T00:00:00Z,Newspaper,NHD,Biowortel succesnummer
150290787,2015-02-12T00:00:00Z,Newspaper,NHD,ING hervat uitbetaling dividend
150290790,2015-02-11T00:00:00Z,Newspaper,NHD,"Bluf, tijdnood en hoop; Griekenland kan deadline 28 februari nog halen: er wordt aan 'iets' gewerkt"
150290793,2015-02-10T00:00:00Z,Newspaper,NHD,Subsidie Rijk voor schone bestelauto's
150290794,2015-02-10T00:00:00Z,Newspaper,NHD,Compromis in de maak; Grieken sleutelen met Europese Commissie aan tien hervormingspunten
150290801,2015-02-10T00:00:00Z,Newspaper,NHD,Redding is 'slechts uitstel van executie'
150290802,2015-02-09T00:00:00Z,Newspaper,NHD,Nieuw plan Griekse premier
150290803,2015-02-09T00:00:00Z,Newspaper,NHD,Cijferstroom dicteert nieuwe beursweek
150290804,2015-02-09T00:00:00Z,Newspaper,NHD,Onneembare horde voor woning
150290805,2015-02-07T00:00:00Z,Newspaper,NHD,Holland Media Combinatie kiest voor kernregio's
150290806,2015-02-07T00:00:00Z,Newspaper,NHD,Winst Tata Steel onder druk
150290814,2015-02-07T00:00:00Z,Newspaper,NHD,Rechtsbijstand moet zuiniger
150290817,2015-02-07T00:00:00Z,Newspaper,NHD,Hoe vaak gebeurt het?
150290819,2015-02-07T00:00:00Z,Newspaper,NHD,Bonusplafond financiële sector
150290820,2015-02-06T00:00:00Z,Newspaper,NHD,Rente
150290822,2015-02-06T00:00:00Z,Newspaper,NHD,Forse economische groei Amsterdam
150290823,2015-02-06T00:00:00Z,Newspaper,NHD,Bakkie troost van V
150290825,2015-02-06T00:00:00Z,Newspaper,NHD,Weer verlies eredivisie; Optimisme ondanks rode cijfers
150290826,2015-02-06T00:00:00Z,Newspaper,NHD,Legertop bezorgd over bezuiniging België
150290827,2015-02-05T00:00:00Z,Newspaper,NHD,Oorvijg Bruggink; Hoogleraar Boot hekelt hypotheekwaarschuwing
150290828,2015-02-05T00:00:00Z,Newspaper,NHD,Veel gemeenten lopen fors risico
150290829,2015-02-05T00:00:00Z,Newspaper,NHD,Hypotheekrente op laagste niveau
150290830,2015-02-05T00:00:00Z,Newspaper,NHD,"Vakbonden naar de rechter; Verzachting loonoffer bij V &D volstrekt onvoldoende, bedrijf geeft geen garantie"
150290832,2015-02-04T00:00:00Z,Newspaper,NHD,Griek: Alleen rente betalen bij groei
150290834,2015-02-04T00:00:00Z,Newspaper,NHD,"'Dieselauto niet duurder'; Als je van oude diesels af wilt, moet je nieuwe niet te duur maken"
150290835,2015-02-04T00:00:00Z,Newspaper,NHD,Bouw is banenmotor
150290836,2015-02-04T00:00:00Z,Newspaper,NHD,'Werk mooier dan meevaller'
150290837,2015-02-04T00:00:00Z,Newspaper,NHD,Provinciegeld naar burgers
150290838,2015-02-03T00:00:00Z,Newspaper,NHD,Beurzen beginnen maand voorzichtig positief
150290843,2015-02-03T00:00:00Z,Newspaper,NHD,'Hypotheekrente loopt flink op'; Rabotopman Bert Bruggink waarschuwt
150290845,2015-02-03T00:00:00Z,Newspaper,NHD,Pensioenfondsen achteruit
150290848,2015-02-02T00:00:00Z,Newspaper,NHD,'Lager eigen risico bij zorgverzekering'
150290849,2015-02-02T00:00:00Z,Newspaper,NHD,Juncker biedt uitweg voor Griekenland
150290850,2015-05-30T00:00:00Z,Newspaper,Volkskrant,'Fijn dat ik geen hypotheek meer heb'
150290855,2015-05-30T00:00:00Z,Newspaper,Volkskrant,"Zwitsers bestelen ons, dat hoeven we niet te pikken"
150290857,2015-05-30T00:00:00Z,Newspaper,Volkskrant,Stoppen is een hele kunst
150290860,2015-05-30T00:00:00Z,Newspaper,Volkskrant,Gemeente wil Stedelijk Museum redden
150290861,2015-05-30T00:00:00Z,Newspaper,Volkskrant,430.000 mensen naar nieuw werk begeleid
150290863,2015-05-30T00:00:00Z,Newspaper,Volkskrant,Licht verlies beurzen na afkoeling economie VS
150290864,2015-05-30T00:00:00Z,Newspaper,Volkskrant,Stagnatie in landen zonder euro
150290866,2015-05-30T00:00:00Z,Newspaper,Volkskrant,Geheime deal PostNL met fiscus over pakjesbezorgers
150290867,2015-05-30T00:00:00Z,Newspaper,Volkskrant,ACM akkoord met doorstart Miss Etam
150290870,2015-05-29T00:00:00Z,Newspaper,Volkskrant,In de schulden door de 'Latte-factor'
150290871,2015-05-29T00:00:00Z,Newspaper,Volkskrant,Blijf uit Angelsaksische hoek
150290877,2015-05-28T22:00:00Z,Newspaper,Volkskrant,"Voorstel komt te snel, eerst even uitblazen"
150290881,2015-05-29T00:00:00Z,Newspaper,Volkskrant,Verdamptehoop op Griekse regeling
150290883,2015-05-29T00:00:00Z,Newspaper,Volkskrant,IMF: 'Eurozone kan Grexit wel aan'
150290884,2015-05-29T00:00:00Z,Newspaper,Volkskrant,"Eerst de wereld beter, dan winst maken"
150290885,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Verkeerde blik
150290886,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Hef ook de virtuele grenzen op
150290888,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Financieel een-tweetje NS en staat
150290890,2015-05-28T00:00:00Z,Newspaper,Volkskrant,'Hoge lening maakt huiseigenaar kwetsbaar'
150290891,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Psychische hulp bij kanker afhankelijk van goodwill
150290892,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Nieuwe minister is een euroscepticus
150290894,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Nederland iets minder concurrerend
150290895,2015-05-28T00:00:00Z,Newspaper,Volkskrant,Dance-industrie steeds belangrijker
150290896,2015-05-28T00:00:00Z,Newspaper,Volkskrant,V&D en bonden weer om tafel
150290898,2015-05-28T00:00:00Z,Newspaper,Volkskrant,'Limiet hypotheek verder omlaag'
150290905,2015-05-27T00:00:00Z,Newspaper,Volkskrant,Pinheffing Griekenland
150290907,2015-05-27T00:00:00Z,Newspaper,Volkskrant,Minder jongeren met WW-uitkering
150290908,2015-05-27T00:00:00Z,Newspaper,Volkskrant,Hulp aan Afrika
150290912,2015-05-27T00:00:00Z,Newspaper,Volkskrant,Beurzen in de min uit angst voor rente in VS
150290924,2015-05-23T00:00:00Z,Newspaper,Volkskrant,Te koop: ABN Amro
150290926,2015-05-23T00:00:00Z,Newspaper,Volkskrant,Alan Greenspan noemt de euro een fout
150290927,2015-05-23T00:00:00Z,Newspaper,Volkskrant,S&P positiever over Nederlands herstel
150290930,2015-05-23T00:00:00Z,Newspaper,Volkskrant,Yellen: rente nog dit jaar verhogen
150290931,2015-05-23T00:00:00Z,Newspaper,Volkskrant,"Basisinkomen, dat werkt helaas niet"
150290933,2015-05-23T00:00:00Z,Newspaper,Volkskrant,Eerste aandelen ABN dit jaar op de markt
150290939,2015-05-22T00:00:00Z,Newspaper,Volkskrant,Gratis geld doet minder werken
150290940,2015-05-22T00:00:00Z,Newspaper,Volkskrant,OESO: ongelijkheid was nog nooit zo groot
150290946,2015-05-22T00:00:00Z,Newspaper,Volkskrant,Beleggers wachten op EU-top in Riga
150290947,2015-05-22T00:00:00Z,Newspaper,Volkskrant,Kamp: toch kijken naar uitkoopregeling
150290952,2015-05-21T00:00:00Z,Newspaper,Volkskrant,Barça is economische motor van de stad
150290961,2015-05-20T00:00:00Z,Newspaper,Volkskrant,Gemeente Velsen wil Telstar redden
150290963,2015-05-20T00:00:00Z,Newspaper,Volkskrant,Rekenkamer kraakt bezuiniging op AIVD
150290964,2015-05-20T00:00:00Z,Newspaper,Volkskrant,ECB geeft beurzen duwtje in de rug
150290965,2015-05-20T00:00:00Z,Newspaper,Volkskrant,Meevaller in de zorg van 2 miljard euro
150290967,2015-05-20T00:00:00Z,Newspaper,Volkskrant,Fiscus automatiseert: werk van 5.000 mensen vervalt
150290971,2015-05-19T00:00:00Z,Newspaper,Volkskrant,"Vuile stroom schaadt het milieu, maar dient handelsbalans"
150290972,2015-05-19T00:00:00Z,Newspaper,Volkskrant,Ook in Afrika kun je carrière maken
150290973,2015-05-19T00:00:00Z,Newspaper,Volkskrant,Basisinkomen is veel te duur en niet solidair
150290974,2015-05-19T00:00:00Z,Newspaper,Volkskrant,Ruslands defensiebegroting is onbetaalbaar
150290975,2015-05-19T00:00:00Z,Newspaper,Volkskrant,Delhaize-mensen zien fusie met Ahold niet zitten
150290977,2015-05-19T00:00:00Z,Newspaper,Volkskrant,Kledingwinkels in nood
150290982,2015-05-18T00:00:00Z,Newspaper,Volkskrant,Biedingsstrijd om online-gokbedrijf
150290983,2015-05-18T00:00:00Z,Newspaper,Volkskrant,"'Als werkgevers radicaliseren, komen onze leden in verzet'"
150290990,2015-05-16T00:00:00Z,Newspaper,Volkskrant,"Kansrijk beleid, zonder zicht op het probleem"
150290993,2015-05-16T00:00:00Z,Newspaper,Volkskrant,Koersen VS naar recordhoogten: dreigt er een nieuwe beurskrach?
150290995,2015-05-16T00:00:00Z,Newspaper,Volkskrant,"Beurzen lager, euro stijgt naar 1,14 dollar"
150291001,2015-05-15T00:00:00Z,Newspaper,Volkskrant,Banken lonken naar - sommige - zzp'ers
150291006,2015-05-15T00:00:00Z,Newspaper,Volkskrant,Staat kan pensioenen eenvoudig redden
150291009,2015-05-15T00:00:00Z,Newspaper,Volkskrant,Is rentestijging een raadsel?
150291010,2015-05-15T00:00:00Z,Newspaper,Volkskrant,Frankrijk en Italië troeven Duitsland af
150291011,2015-05-15T00:00:00Z,Newspaper,Volkskrant,Nederlandse economie groeit op meer fronten
150291017,2015-05-13T00:00:00Z,Newspaper,Volkskrant,Werkloos maatje helpt werkzoekende
150291019,2015-05-13T00:00:00Z,Newspaper,Volkskrant,Zorgen over overnamecircus
150291021,2015-05-13T00:00:00Z,Newspaper,Volkskrant,Smelten van noordpoolijs opent handelsroute
150291022,2015-05-13T00:00:00Z,Newspaper,Volkskrant,[De Nederlandsche Bank waarschuwt dat Nederlandse b...]*
150291023,2015-05-13T00:00:00Z,Newspaper,Volkskrant,Hoe een probeersel een hit wordt
150291025,2015-05-13T00:00:00Z,Newspaper,Volkskrant,Griekenland lost schuld aan IMF grotendeels af met geld van IMF
150291026,2015-05-13T00:00:00Z,Newspaper,Volkskrant,Eerdere Nederlands-Belgische fusies
150291028,2015-05-12T00:00:00Z,Newspaper,Volkskrant,Minimumloon verhelpt armoede niet
150291029,2015-05-11T22:00:00Z,Newspaper,Volkskrant,[Aanvullingen & verbeteringen In de aflevering 'Fie...]*
150291034,2015-05-12T00:00:00Z,Newspaper,Volkskrant,Nederlandse economie blijft groeien
150291037,2015-05-12T00:00:00Z,Newspaper,Volkskrant,Rentes op obligaties stijgen sterk
150291047,2015-05-09T00:00:00Z,Newspaper,Volkskrant,"'Ik ben een taaie, ik kan van weinig rondkomen'"
150291050,2015-04-20T00:00:00Z,Newspaper,Volkskrant,Lichtpuntjes van de wereldeconomie
150291052,2015-04-20T00:00:00Z,Newspaper,Volkskrant,5 miljoen voor nieuw fonds ebolalanden
150291076,2015-04-18T00:00:00Z,Newspaper,Volkskrant,Leidt het akkoord tot meer of minder banen?
150291078,2015-04-17T00:00:00Z,Newspaper,Volkskrant,"Opperbevelhebber Poetin zegt: 'Boris, geef je vrouw een hond!'"
150291079,2015-04-17T00:00:00Z,Newspaper,Volkskrant,Herstel van de eurozone begint in Duitsland
150291092,2015-04-17T00:00:00Z,Newspaper,Volkskrant,Laat die Nederlanders maar sparen
150291095,2015-04-17T00:00:00Z,Newspaper,Volkskrant,Jongeren vinden sneller een baan
150291105,2015-04-16T00:00:00Z,Newspaper,Volkskrant,Investeer voor meer koopkracht
150291106,2015-04-16T00:00:00Z,Newspaper,Volkskrant,Nederland weet geen raad met start-ups
150291108,2015-04-16T00:00:00Z,Newspaper,Volkskrant,Dijsselbloem: commissie woekerpolissen onhaalbaar
150291112,2015-04-16T00:00:00Z,Newspaper,Volkskrant,Beurzen blij met besluiten van ECB
150291114,2015-04-16T00:00:00Z,Newspaper,Volkskrant,Schuld houdt werkloze gevangen in uitkering
150291115,2015-04-16T00:00:00Z,Newspaper,Volkskrant,Risico op nieuwe financiële crisis weer toegenomen
150291146,2015-04-13T00:00:00Z,Newspaper,Volkskrant,Spotify 8 miljard waard na injectie van 400 miljoen
150291148,2015-04-13T00:00:00Z,Newspaper,Volkskrant,'Vermogensongelijkheid groeit'
150291160,2015-04-11T00:00:00Z,Newspaper,Volkskrant,Nog nooit zoveel bakstenen grens over
150291161,2015-04-11T00:00:00Z,Newspaper,Volkskrant,DAF heeft 240 extra medewerkers nodig
150291164,2015-04-10T00:00:00Z,Newspaper,Volkskrant,Wachttijd in bijstand drempel voor tijdelijke baan
150291171,2015-04-10T00:00:00Z,Newspaper,Volkskrant,Appartement blinkt uit op huizenmarkt
150291172,2015-04-10T00:00:00Z,Newspaper,Volkskrant,"Sneller in vaste dienst, of juist eerder je werk kwijt"
150291196,2015-04-08T00:00:00Z,Newspaper,Volkskrant,"Lagere lonen en krappe roosters, of valt het toch mee?"
150291198,2015-04-08T00:00:00Z,Newspaper,Volkskrant,Overname van TNT zet AEX op hoogste punt sinds de crisis
150291216,2015-04-04T00:00:00Z,Newspaper,Volkskrant,Vorig jaar 45 miljoen euro minder hypotheekaftrek
150291218,2015-04-04T00:00:00Z,Newspaper,Volkskrant,Nederlandse export naar Afrika gegroeid
150291219,2015-04-04T00:00:00Z,Newspaper,Volkskrant,Betaalbare woning moet bereikbaarder worden
150291227,2015-04-03T00:00:00Z,Newspaper,Volkskrant,Alternatief voor het horrorviaduct kost Delft autonomie
150291228,2015-04-03T00:00:00Z,Newspaper,Volkskrant,Eén corporatie zakt voor stresstest derivaten
150291241,2015-04-02T00:00:00Z,Newspaper,Volkskrant,Tsipras stuurt nieuw plan naar Brussel
150291251,2015-05-09T00:00:00Z,Newspaper,Volkskrant,'Nederland is niet zo gelijk als we denken'
150291254,2015-05-09T00:00:00Z,Newspaper,Volkskrant,Sterke winsten na zege Cameron
150291255,2015-05-09T00:00:00Z,Newspaper,Volkskrant,Obligatierente schiet omhoog
150291256,2015-05-09T00:00:00Z,Newspaper,Volkskrant,'Ondernemers betalen te weinig belasting'
150291260,2015-05-09T00:00:00Z,Newspaper,Volkskrant,Britse aandeelhouders euforisch
150291264,2015-05-08T00:00:00Z,Newspaper,Volkskrant,Siemens: 13.500banen weg voor extra winst
150291269,2015-05-07T00:00:00Z,Newspaper,Volkskrant,Zonder vangnet
150291272,2015-05-07T00:00:00Z,Newspaper,Volkskrant,'Fusie Ziggo en UPC kost 1.000 banen'
150291273,2015-05-07T00:00:00Z,Newspaper,Volkskrant,Fetakaas bedreigt handelsverdrag
150291274,2015-05-07T00:00:00Z,Newspaper,Volkskrant,Harde eisen IMF frustreren akkoord over hulpgelden
150291278,2015-05-07T00:00:00Z,Newspaper,Volkskrant,Financiële fondsen zijn de winnaars
150291280,2015-05-07T00:00:00Z,Newspaper,Volkskrant,Overheid stuurt flexkrachten weg
150291288,2015-05-06T00:00:00Z,Newspaper,Volkskrant,Griekse kwestie gijzelt beurs
150291292,2015-05-06T00:00:00Z,Newspaper,Volkskrant,Brussel verwacht voortgaand economisch herstel in Europa
150291304,2015-05-05T00:00:00Z,Newspaper,Volkskrant,[Vítor Constâncio De vicepresident van de ECB zei t...]*
150291309,2015-05-05T00:00:00Z,Newspaper,Volkskrant,KPN als prooi ligt meest voor de hand
150291311,2015-05-05T00:00:00Z,Newspaper,Volkskrant,Opvallend herstel van euro en Duitse rente
150291314,2015-05-04T00:00:00Z,Newspaper,Volkskrant,Embraer verhuist naar Amsterdam
150291326,2015-05-02T00:00:00Z,Newspaper,Volkskrant,Kan Duitse en Nederlandse handelsoverschot lager?
150291327,2015-05-02T00:00:00Z,Newspaper,Volkskrant,Geen verbetering bij pensioenfondsen
150291330,2015-05-02T00:00:00Z,Newspaper,Volkskrant,Een dure denkfout in de gezondheidszorg
150291335,2015-05-01T00:00:00Z,Newspaper,Volkskrant,Veel minder huizen onder water
150291339,2015-04-30T00:00:00Z,Newspaper,Volkskrant,Banken moeten hun buffers sterk vergroten
150291344,2015-04-30T00:00:00Z,Newspaper,Volkskrant,"Die wandaden van de private equity, zijn dat excessen?"
150291345,2015-04-30T00:00:00Z,Newspaper,Volkskrant,Kamer niet te spreken over nieuwe naheffing Brussel
150291348,2015-04-30T00:00:00Z,Newspaper,Volkskrant,Griekse spaarsaldi laagste sinds 2005
150291350,2015-04-30T00:00:00Z,Newspaper,Volkskrant,Naheffing
150291353,2015-04-29T00:00:00Z,Newspaper,Volkskrant,Grieks vertrek uit euro is voor alle partijen het beste
150291354,2015-04-29T00:00:00Z,Newspaper,Volkskrant,Amerikaanse toestanden
150291356,2015-04-29T00:00:00Z,Newspaper,Volkskrant,Theaters Amersfoort moeten fuseren
150291360,2015-04-29T00:00:00Z,Newspaper,Volkskrant,Nog eens duizend banen weg bij Vattenfall
150291361,2015-04-29T00:00:00Z,Newspaper,Volkskrant,Bom in Britse verkiezingsstrijd: duur huren
150291369,2015-04-28T00:00:00Z,Newspaper,Volkskrant,'Arbeidskorting moet fors omhoog'
150291370,2015-04-28T00:00:00Z,Newspaper,Volkskrant,Athene en de euro
150291371,2015-04-28T00:00:00Z,Newspaper,Volkskrant,Beurzen gokken op deal EU en Griekeland
150291372,2015-04-27T00:00:00Z,Newspaper,Volkskrant,'Twijfel over Grieken met dag groter'
150291376,2015-04-27T00:00:00Z,Newspaper,Volkskrant,Asscher wil 'banenbonus' lage inkomens
150291384,2015-04-25T00:00:00Z,Newspaper,Volkskrant,Het is beter als Griekenland uit de euro stapt en eigen munt invoert
150291387,2015-04-25T00:00:00Z,Newspaper,Volkskrant,ING ontslaat externen en redt vaste kracht
150291390,2015-04-25T00:00:00Z,Newspaper,Volkskrant,ABN en ING gaan onder de 1 procent
150291392,2015-04-24T00:00:00Z,Newspaper,Volkskrant,Gij zult renderen of ten onder gaan
150291394,2015-04-24T00:00:00Z,Newspaper,Volkskrant,Moeten we dan toch maar gaan beleggen?
150291395,2015-04-24T00:00:00Z,Newspaper,Volkskrant,Smeken en preken helpt Athene niet meer over de deadline: 1 juli
150291396,2015-04-24T00:00:00Z,Newspaper,Volkskrant,TTIP tast gezondheid EU aan
150291402,2015-04-24T00:00:00Z,Newspaper,Volkskrant,DNB waarschuwt voor risico op luchtbel in aandelenmarkt
150291403,2015-04-24T00:00:00Z,Newspaper,Volkskrant,Bouw huurwoningen trekt buitenlands kapitaal aan
150291405,2015-04-24T00:00:00Z,Newspaper,Volkskrant,Hoge boete Deutsche Bank voor rol in Libor-affaire
150291406,2015-04-23T00:00:00Z,Newspaper,Volkskrant,Nooit een boze kop
150291410,2015-04-23T00:00:00Z,Newspaper,Volkskrant,Duitsers nemen winkelbedrijf Euretco over
150291411,2015-04-23T00:00:00Z,Newspaper,Volkskrant,Dow op tilt door neporders vanuit sjofele rijtjeswoning
150291415,2015-04-23T00:00:00Z,Newspaper,Volkskrant,Architecten laten het dal achter zich
150291416,2015-04-23T00:00:00Z,Newspaper,Volkskrant,Verbouwen in plaats van verhuizen
150291419,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Soms is een echt gesprek wel zo prettig
150291420,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Al jaren aan de top van de schaal. En dan?
150291421,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Nederland moet geen fiscale vrijhaven willen zijn
150291422,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Moet spaartaks worden verlaagd?
150291423,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Met streetfood kan talent Zuidoost zich in de kijker zetten
150291425,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Bonden hekelen ontslagen reiswinkel
150291426,2015-04-22T00:00:00Z,Newspaper,Volkskrant,'EU-leiders moeten ook financiële hulp bieden'
150291428,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Wordt De Telegraaf in snippers gescheurd?
150291430,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Aanklacht tegen Gazprom vanwege te hoge tarieven
150291431,2015-04-22T00:00:00Z,Newspaper,Volkskrant,Ook Nationale-Nederlanden stuurt uitzendkrachten weg
150291444,2015-04-21T00:00:00Z,Newspaper,Volkskrant,Optimistisch begin kwartaalcijferseizoen op Europese beurzen
150291453,2015-04-20T00:00:00Z,Newspaper,Volkskrant,Partijen doen beloften alsof crisis er nooit is geweest
