id,coder,is_icr,is_economy,tone_raw,tone
150288092,30,FALSE,1,vooral negatief,-1
150288091,30,FALSE,1,vooral positief,1
150288089,30,FALSE,1,"neutraal, geen toon",0
150288088,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150288086,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150286716,30,FALSE,1,vooral negatief,-1
150286715,30,FALSE,1,vooral negatief,-1
150286711,30,FALSE,1,vooral negatief,-1
150286706,30,FALSE,1,gemengd positief en negatief,0
150286702,30,FALSE,1,"neutraal, geen toon",0
150286698,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150286695,30,FALSE,1,"neutraal, geen toon",0
150286694,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150285091,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150285084,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150285083,30,FALSE,1,gemengd positief en negatief,0
150285082,30,FALSE,1,vooral positief,1
150281894,30,FALSE,1,vooral positief,1
150281893,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150281887,30,FALSE,1,vooral positief,1
150281886,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150281883,30,FALSE,1,vooral negatief,-1
150281879,30,FALSE,1,"neutraal, geen toon",0
150281878,30,FALSE,1,de kop is niet van toepassing op de economie,NA
150281877,30,FALSE,1,vooral positief,1
148572696,30,FALSE,1,"neutraal, geen toon",0
148572692,30,FALSE,1,de kop is niet van toepassing op de economie,NA
148572689,30,FALSE,1,vooral positief,1
148572688,30,FALSE,1,onzeker,0
148572687,30,FALSE,1,"neutraal, geen toon",0
150286710,33,FALSE,1,vooral negatief,-1
19145,28,FALSE,1,"neutraal, geen toon",0
10769,6,FALSE,1,"neutraal, geen toon",0
10777,21,FALSE,1,"neutraal, geen toon",0
10779,21,FALSE,1,de kop is niet van toepassing op de economie,NA
150281872,14,FALSE,1,"neutraal, geen toon",0
150281871,14,FALSE,1,vooral positief,1
150281869,14,FALSE,1,"neutraal, geen toon",0
22831,21,FALSE,1,de kop is niet van toepassing op de economie,NA
15641,35,FALSE,1,"neutraal, geen toon",0
22861,21,FALSE,1,de kop is niet van toepassing op de economie,NA
36311,21,FALSE,1,"neutraal, geen toon",0
22865,21,FALSE,1,"neutraal, geen toon",0
36319,9,FALSE,1,vooral positief,1
150292989,14,FALSE,1,"neutraal, geen toon",0
150292986,14,FALSE,1,"neutraal, geen toon",0
150292985,14,FALSE,1,vooral negatief,-1
150291983,14,FALSE,1,vooral negatief,-1
150291981,14,FALSE,1,vooral positief,1
150291978,14,FALSE,1,"neutraal, geen toon",0
150288085,14,FALSE,1,vooral negatief,-1
150288084,14,FALSE,1,"neutraal, geen toon",0
150286693,14,FALSE,1,"neutraal, geen toon",0
150286692,14,FALSE,1,"neutraal, geen toon",0
150286691,14,FALSE,1,vooral positief,1
150286689,14,FALSE,1,vooral negatief,-1
150286688,14,FALSE,1,vooral negatief,-1
150286687,14,FALSE,1,vooral positief,1
150286686,14,FALSE,1,vooral negatief,-1
150286684,14,FALSE,1,vooral negatief,-1
150286683,14,FALSE,1,"neutraal, geen toon",0
150285079,14,FALSE,1,"neutraal, geen toon",0
150282461,14,FALSE,1,"neutraal, geen toon",0
150282460,14,FALSE,1,"neutraal, geen toon",0
150281866,14,FALSE,1,vooral negatief,-1
10801,21,FALSE,1,de kop is niet van toepassing op de economie,NA
36353,28,FALSE,1,vooral positief,1
10815,21,FALSE,1,vooral positief,1
15655,21,FALSE,1,vooral negatief,-1
36371,9,FALSE,1,vooral positief,1
10831,30,FALSE,1,vooral negatief,-1
150291975,6,FALSE,1,vooral positief,1
150291972,6,FALSE,1,vooral negatief,-1
150291970,6,FALSE,1,vooral positief,1
150291969,6,FALSE,1,gemengd positief en negatief,0
150290699,6,FALSE,1,vooral negatief,-1
150289923,6,FALSE,1,vooral negatief,-1
150289921,6,FALSE,1,vooral positief,1
150289920,6,FALSE,1,vooral negatief,-1
150288078,6,FALSE,1,gemengd positief en negatief,0
150286681,6,FALSE,1,vooral positief,1
150286680,6,FALSE,1,vooral positief,1
150286678,6,FALSE,1,vooral positief,1
150286677,6,FALSE,1,"neutraal, geen toon",0
150286676,6,FALSE,1,vooral positief,1
150286675,6,FALSE,1,vooral positief,1
150286673,6,FALSE,1,gemengd positief en negatief,0
150286672,6,FALSE,1,vooral positief,1
150286668,6,FALSE,1,vooral positief,1
150286667,6,FALSE,1,vooral positief,1
150286665,6,FALSE,1,vooral positief,1
150286664,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150285072,6,FALSE,1,vooral negatief,-1
150285070,6,FALSE,1,vooral negatief,-1
150284256,6,FALSE,1,gemengd positief en negatief,0
150281863,6,FALSE,1,vooral negatief,-1
150281859,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150281857,6,FALSE,1,vooral negatief,-1
150281853,6,FALSE,1,vooral positief,1
150281852,6,FALSE,1,vooral positief,1
150281851,6,FALSE,1,gemengd positief en negatief,0
150281850,6,FALSE,1,"neutraal, geen toon",0
150281849,6,FALSE,1,vooral positief,1
150281848,6,FALSE,1,de kop is niet van toepassing op de economie,NA
148572677,6,FALSE,1,vooral negatief,-1
148572674,6,FALSE,1,de kop is niet van toepassing op de economie,NA
148572673,6,FALSE,1,de kop is niet van toepassing op de economie,NA
148572672,6,FALSE,1,de kop is niet van toepassing op de economie,NA
148572668,6,FALSE,1,vooral negatief,-1
148572667,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150286670,37,FALSE,1,vooral negatief,-1
22955,21,FALSE,1,"neutraal, geen toon",0
22963,29,FALSE,1,vooral negatief,-1
22967,21,FALSE,1,de kop is niet van toepassing op de economie,NA
36427,21,FALSE,1,de kop is niet van toepassing op de economie,NA
36423,29,FALSE,1,vooral negatief,-1
15675,21,FALSE,1,vooral negatief,-1
23009,28,FALSE,1,gemengd positief en negatief,0
10843,21,FALSE,1,de kop is niet van toepassing op de economie,NA
23031,9,FALSE,1,"neutraal, geen toon",0
23035,9,FALSE,1,gemengd positief en negatief,0
23045,35,FALSE,1,"neutraal, geen toon",0
36473,21,FALSE,1,de kop is niet van toepassing op de economie,NA
150292971,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150291965,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150291963,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150290692,13,FALSE,1,vooral negatief,-1
150289917,13,FALSE,1,vooral negatief,-1
150289914,13,FALSE,1,"neutraal, geen toon",0
150289913,13,FALSE,1,vooral negatief,-1
150289912,13,FALSE,1,vooral negatief,-1
150289910,13,FALSE,1,vooral positief,1
150288077,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150288073,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150286659,13,FALSE,1,vooral negatief,-1
150286656,13,FALSE,1,"neutraal, geen toon",0
150286654,13,FALSE,1,vooral negatief,-1
150286651,13,FALSE,1,vooral negatief,-1
150286649,13,FALSE,1,"neutraal, geen toon",0
150286643,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150286641,13,FALSE,1,"neutraal, geen toon",0
150286639,13,FALSE,1,onzeker,0
150286637,13,FALSE,1,vooral positief,1
150285067,13,FALSE,1,gemengd positief en negatief,0
150282454,13,FALSE,1,"neutraal, geen toon",0
150281841,13,FALSE,1,"neutraal, geen toon",0
150281839,13,FALSE,1,onzeker,0
150281835,13,FALSE,1,"neutraal, geen toon",0
150281833,13,FALSE,1,"neutraal, geen toon",0
150281831,13,FALSE,1,de kop is niet van toepassing op de economie,NA
148572659,13,FALSE,1,"neutraal, geen toon",0
148572658,13,FALSE,1,de kop is niet van toepassing op de economie,NA
148572657,13,FALSE,1,de kop is niet van toepassing op de economie,NA
148572656,13,FALSE,1,vooral negatief,-1
148572655,13,FALSE,1,de kop is niet van toepassing op de economie,NA
150292974,33,FALSE,1,"neutraal, geen toon",0
10851,6,FALSE,1,de kop is niet van toepassing op de economie,NA
23077,21,FALSE,1,"neutraal, geen toon",0
23083,6,FALSE,1,vooral negatief,-1
23101,29,FALSE,1,vooral positief,1
23115,6,FALSE,1,gemengd positief en negatief,0
15699,28,FALSE,1,onzeker,0
10867,9,FALSE,1,vooral negatief,-1
36541,21,FALSE,1,de kop is niet van toepassing op de economie,NA
23165,21,FALSE,1,vooral negatief,-1
36547,35,FALSE,1,"neutraal, geen toon",0
150291948,7,FALSE,1,vooral positief,1
150291946,7,FALSE,1,de kop is niet van toepassing op de economie,NA
150290687,7,FALSE,1,vooral negatief,-1
150289900,7,FALSE,1,vooral negatief,-1
150289897,7,FALSE,1,vooral positief,1
150288072,7,FALSE,1,de kop is niet van toepassing op de economie,NA
150288067,7,FALSE,1,gemengd positief en negatief,0
150288065,7,FALSE,1,vooral negatief,-1
150288064,7,FALSE,1,vooral negatief,-1
150286634,7,FALSE,1,vooral positief,1
150286633,7,FALSE,1,vooral negatief,-1
150286632,7,FALSE,1,vooral positief,1
150286631,7,FALSE,1,gemengd positief en negatief,0
150286630,7,FALSE,1,vooral negatief,-1
150286629,7,FALSE,1,vooral negatief,-1
150286628,7,FALSE,1,vooral negatief,-1
150286627,7,FALSE,1,vooral positief,1
150286626,7,FALSE,1,vooral positief,1
150286625,7,FALSE,1,"neutraal, geen toon",0
150286624,7,FALSE,1,vooral negatief,-1
150286623,7,FALSE,1,de kop is niet van toepassing op de economie,NA
150286622,7,FALSE,1,"neutraal, geen toon",0
150286621,7,FALSE,1,"neutraal, geen toon",0
150286619,7,FALSE,1,"neutraal, geen toon",0
150286618,7,FALSE,1,"neutraal, geen toon",0
150286617,7,FALSE,1,"neutraal, geen toon",0
150286616,7,FALSE,1,"neutraal, geen toon",0
150285055,7,FALSE,1,"neutraal, geen toon",0
150284248,7,FALSE,1,gemengd positief en negatief,0
150282452,7,FALSE,1,"neutraal, geen toon",0
150281829,7,FALSE,1,vooral positief,1
150281828,7,FALSE,1,vooral negatief,-1
150281824,7,FALSE,1,gemengd positief en negatief,0
150281820,7,FALSE,1,gemengd positief en negatief,0
150281818,7,FALSE,1,vooral positief,1
150281816,7,FALSE,1,de kop is niet van toepassing op de economie,NA
150281814,7,FALSE,1,"neutraal, geen toon",0
150281813,7,FALSE,1,de kop is niet van toepassing op de economie,NA
150281812,7,FALSE,1,vooral positief,1
150281811,7,FALSE,1,"neutraal, geen toon",0
150281810,7,FALSE,1,"neutraal, geen toon",0
150281809,7,FALSE,1,"neutraal, geen toon",0
150281808,7,FALSE,1,vooral positief,1
150281807,7,FALSE,1,vooral negatief,-1
150281806,7,FALSE,1,"neutraal, geen toon",0
150281804,7,FALSE,1,de kop is niet van toepassing op de economie,NA
150281803,7,FALSE,1,onzeker,0
150281802,7,FALSE,1,vooral negatief,-1
150281801,7,FALSE,1,vooral negatief,-1
150277965,7,FALSE,1,"neutraal, geen toon",0
148572652,7,FALSE,1,vooral negatief,-1
148572649,7,FALSE,1,"neutraal, geen toon",0
148572646,7,FALSE,1,de kop is niet van toepassing op de economie,NA
148572641,7,FALSE,1,vooral negatief,-1
148572640,7,FALSE,1,"neutraal, geen toon",0
150292968,37,FALSE,1,vooral negatief,-1
150292966,37,FALSE,1,"neutraal, geen toon",0
150292964,37,FALSE,1,vooral positief,1
150292963,37,FALSE,1,vooral negatief,-1
150291958,37,FALSE,1,vooral negatief,-1
150291957,37,FALSE,1,vooral negatief,-1
150291953,37,FALSE,1,de kop is niet van toepassing op de economie,NA
150291950,37,FALSE,1,vooral positief,1
10871,9,FALSE,1,vooral positief,1
36575,9,FALSE,1,vooral positief,1
36577,28,FALSE,1,de kop is niet van toepassing op de economie,NA
23199,33,FALSE,1,"neutraal, geen toon",0
19187,32,FALSE,1,vooral positief,1
23205,21,FALSE,1,vooral positief,1
10877,6,FALSE,1,"neutraal, geen toon",0
23209,28,FALSE,1,vooral positief,1
15719,9,FALSE,1,"neutraal, geen toon",0
36597,28,FALSE,1,"neutraal, geen toon",0
10881,21,FALSE,1,"neutraal, geen toon",0
15723,29,FALSE,1,vooral negatief,-1
150292959,15,FALSE,1,gemengd positief en negatief,0
150292958,15,FALSE,1,vooral negatief,-1
150292957,15,FALSE,1,gemengd positief en negatief,0
150292956,15,FALSE,1,vooral positief,1
150292955,15,FALSE,1,vooral positief,1
150291943,15,FALSE,1,de kop is niet van toepassing op de economie,NA
150291942,15,FALSE,1,vooral negatief,-1
150291941,15,FALSE,1,vooral negatief,-1
150291940,15,FALSE,1,vooral positief,1
150291938,15,FALSE,1,vooral positief,1
150291937,15,FALSE,1,vooral negatief,-1
150291936,15,FALSE,1,"neutraal, geen toon",0
150291935,15,FALSE,1,gemengd positief en negatief,0
150291934,15,FALSE,1,vooral negatief,-1
150291933,15,FALSE,1,"neutraal, geen toon",0
150291932,15,FALSE,1,"neutraal, geen toon",0
150291931,15,FALSE,1,"neutraal, geen toon",0
150291930,15,FALSE,1,vooral positief,1
150291929,15,FALSE,1,vooral negatief,-1
150290685,15,FALSE,1,vooral positief,1
150290684,15,FALSE,1,"neutraal, geen toon",0
150290682,15,FALSE,1,"neutraal, geen toon",0
150290681,15,FALSE,1,"neutraal, geen toon",0
150290677,15,FALSE,1,vooral positief,1
150289896,15,FALSE,1,vooral negatief,-1
150289894,15,FALSE,1,gemengd positief en negatief,0
150289891,15,FALSE,1,vooral negatief,-1
150288063,15,FALSE,1,de kop is niet van toepassing op de economie,NA
150288059,15,FALSE,1,gemengd positief en negatief,0
150288058,15,FALSE,1,vooral negatief,-1
150288057,15,FALSE,1,vooral negatief,-1
150288054,15,FALSE,1,"neutraal, geen toon",0
150286614,15,FALSE,1,vooral positief,1
150286613,15,FALSE,1,"neutraal, geen toon",0
150286611,15,FALSE,1,"neutraal, geen toon",0
150286610,15,FALSE,1,"neutraal, geen toon",0
150286609,15,FALSE,1,vooral positief,1
150286608,15,FALSE,1,vooral positief,1
150286607,15,FALSE,1,gemengd positief en negatief,0
150286606,15,FALSE,1,"neutraal, geen toon",0
150286605,15,FALSE,1,vooral positief,1
150286604,15,FALSE,1,"neutraal, geen toon",0
150286603,15,FALSE,1,gemengd positief en negatief,0
150286602,15,FALSE,1,vooral negatief,-1
150286601,15,FALSE,1,vooral negatief,-1
150286597,15,FALSE,1,vooral positief,1
150285049,15,FALSE,1,"neutraal, geen toon",0
150285048,15,FALSE,1,vooral positief,1
150285047,15,FALSE,1,vooral positief,1
150282449,15,FALSE,1,vooral positief,1
150282448,15,FALSE,1,vooral negatief,-1
150281798,15,FALSE,1,vooral negatief,-1
150281793,15,FALSE,1,vooral positief,1
150281792,15,FALSE,1,"neutraal, geen toon",0
150281791,15,FALSE,1,gemengd positief en negatief,0
150281790,15,FALSE,1,gemengd positief en negatief,0
150281789,15,FALSE,1,"neutraal, geen toon",0
150281788,15,FALSE,1,vooral negatief,-1
150281787,15,FALSE,1,vooral negatief,-1
150281786,15,FALSE,1,vooral positief,1
150281785,15,FALSE,1,vooral positief,1
150281784,15,FALSE,1,vooral negatief,-1
150281783,15,FALSE,1,"neutraal, geen toon",0
150281782,15,FALSE,1,vooral negatief,-1
150281780,15,FALSE,1,vooral positief,1
148572636,15,FALSE,1,vooral positief,1
148572635,15,FALSE,1,"neutraal, geen toon",0
148572632,15,FALSE,1,gemengd positief en negatief,0
148572630,15,FALSE,1,gemengd positief en negatief,0
148572626,15,FALSE,1,"neutraal, geen toon",0
148572625,15,FALSE,1,vooral positief,1
148572623,15,FALSE,1,"neutraal, geen toon",0
10905,9,FALSE,1,vooral negatief,-1
36683,28,FALSE,1,gemengd positief en negatief,0
23329,33,FALSE,1,vooral positief,1
10929,9,FALSE,1,"neutraal, geen toon",0
19203,35,FALSE,1,"neutraal, geen toon",0
23339,9,FALSE,1,"neutraal, geen toon",0
23363,6,FALSE,1,"neutraal, geen toon",0
36715,9,FALSE,1,vooral negatief,-1
150292951,9,FALSE,1,vooral positief,1
150292950,9,FALSE,1,"neutraal, geen toon",0
150292949,9,FALSE,1,"neutraal, geen toon",0
150292948,9,FALSE,1,vooral positief,1
150292946,9,FALSE,1,vooral negatief,-1
150291924,9,FALSE,1,"neutraal, geen toon",0
150291919,9,FALSE,1,"neutraal, geen toon",0
150291917,9,FALSE,1,vooral positief,1
150291916,9,FALSE,1,onzeker,0
150290675,9,FALSE,1,"neutraal, geen toon",0
150290673,9,FALSE,1,"neutraal, geen toon",0
150290660,9,FALSE,1,"neutraal, geen toon",0
150290655,9,FALSE,1,"neutraal, geen toon",0
150289888,9,FALSE,1,vooral positief,1
150289887,9,FALSE,1,"neutraal, geen toon",0
150289885,9,FALSE,1,"neutraal, geen toon",0
150288053,9,FALSE,1,de kop is niet van toepassing op de economie,NA
150288050,9,FALSE,1,de kop is niet van toepassing op de economie,NA
150288047,9,FALSE,1,vooral negatief,-1
150288046,9,FALSE,1,"neutraal, geen toon",0
150288045,9,FALSE,1,"neutraal, geen toon",0
150288043,9,FALSE,1,"neutraal, geen toon",0
150288042,9,FALSE,1,"neutraal, geen toon",0
150288041,9,FALSE,1,"neutraal, geen toon",0
150286596,9,FALSE,1,gemengd positief en negatief,0
150286595,9,FALSE,1,vooral positief,1
150286594,9,FALSE,1,vooral positief,1
150286593,9,FALSE,1,vooral negatief,-1
150286592,9,FALSE,1,"neutraal, geen toon",0
150286591,9,FALSE,1,"neutraal, geen toon",0
150286590,9,FALSE,1,"neutraal, geen toon",0
150286589,9,FALSE,1,vooral negatief,-1
150286585,9,FALSE,1,vooral negatief,-1
150286584,9,FALSE,1,"neutraal, geen toon",0
150286583,9,FALSE,1,"neutraal, geen toon",0
150286580,9,FALSE,1,vooral negatief,-1
150286579,9,FALSE,1,vooral negatief,-1
150286577,9,FALSE,1,vooral negatief,-1
150286576,9,FALSE,1,"neutraal, geen toon",0
150286575,9,FALSE,1,gemengd positief en negatief,0
150286573,9,FALSE,1,"neutraal, geen toon",0
150286572,9,FALSE,1,onzeker,0
150286570,9,FALSE,1,"neutraal, geen toon",0
150286568,9,FALSE,1,vooral negatief,-1
150285044,9,FALSE,1,"neutraal, geen toon",0
150285043,9,FALSE,1,"neutraal, geen toon",0
150285042,9,FALSE,1,"neutraal, geen toon",0
150285041,9,FALSE,1,vooral positief,1
150285040,9,FALSE,1,"neutraal, geen toon",0
150285039,9,FALSE,1,"neutraal, geen toon",0
150285033,9,FALSE,1,"neutraal, geen toon",0
150285028,9,FALSE,1,"neutraal, geen toon",0
150281779,9,FALSE,1,"neutraal, geen toon",0
150281778,9,FALSE,1,"neutraal, geen toon",0
150281777,9,FALSE,1,vooral negatief,-1
150281768,9,FALSE,1,vooral negatief,-1
150281767,9,FALSE,1,vooral negatief,-1
150281766,9,FALSE,1,vooral positief,1
150281765,9,FALSE,1,"neutraal, geen toon",0
150281763,9,FALSE,1,vooral negatief,-1
150281762,9,FALSE,1,"neutraal, geen toon",0
150281759,9,FALSE,1,vooral positief,1
148572620,9,FALSE,1,vooral negatief,-1
148572619,9,FALSE,1,onzeker,0
148572616,9,FALSE,1,"neutraal, geen toon",0
148572611,9,FALSE,1,vooral negatief,-1
148572607,9,FALSE,1,vooral positief,1
148572606,9,FALSE,1,vooral negatief,-1
148572605,9,FALSE,1,"neutraal, geen toon",0
148572604,9,FALSE,1,onzeker,0
148572601,9,FALSE,1,onzeker,0
10951,9,FALSE,1,"neutraal, geen toon",0
150281756,20,FALSE,1,de kop is niet van toepassing op de economie,NA
150281755,20,FALSE,1,"neutraal, geen toon",0
150281754,20,FALSE,1,vooral positief,1
150281753,20,FALSE,1,de kop is niet van toepassing op de economie,NA
23453,32,FALSE,1,vooral positief,1
150292939,21,FALSE,1,"neutraal, geen toon",0
150292938,21,FALSE,1,vooral positief,1
150292937,21,FALSE,1,"neutraal, geen toon",0
150292934,21,FALSE,1,de kop is niet van toepassing op de economie,NA
150292933,21,FALSE,1,vooral positief,1
150291911,21,FALSE,1,vooral negatief,-1
150291909,21,FALSE,1,vooral negatief,-1
150291907,21,FALSE,1,vooral positief,1
150290651,21,FALSE,1,vooral positief,1
150290648,21,FALSE,1,"neutraal, geen toon",0
150290647,21,FALSE,1,"neutraal, geen toon",0
150288037,21,FALSE,1,"neutraal, geen toon",0
150286566,21,FALSE,1,vooral positief,1
150286565,21,FALSE,1,"neutraal, geen toon",0
150286562,21,FALSE,1,"neutraal, geen toon",0
150286561,21,FALSE,1,vooral positief,1
150286559,21,FALSE,1,"neutraal, geen toon",0
150286558,21,FALSE,1,"neutraal, geen toon",0
150286557,21,FALSE,1,"neutraal, geen toon",0
150285019,21,FALSE,1,vooral negatief,-1
150284234,21,FALSE,1,"neutraal, geen toon",0
150284232,21,FALSE,1,vooral positief,1
150282447,21,FALSE,1,"neutraal, geen toon",0
150281749,21,FALSE,1,vooral positief,1
150281748,21,FALSE,1,"neutraal, geen toon",0
150281747,21,FALSE,1,vooral positief,1
150281746,21,FALSE,1,gemengd positief en negatief,0
150281745,21,FALSE,1,vooral positief,1
150281744,21,FALSE,1,vooral positief,1
150281743,21,FALSE,1,"neutraal, geen toon",0
150281742,21,FALSE,1,"neutraal, geen toon",0
148572594,21,FALSE,1,vooral positief,1
148572593,21,FALSE,1,"neutraal, geen toon",0
148572592,21,FALSE,1,"neutraal, geen toon",0
148572590,21,FALSE,1,"neutraal, geen toon",0
148572586,21,FALSE,1,"neutraal, geen toon",0
23487,21,FALSE,1,vooral positief,1
10981,9,FALSE,1,vooral positief,1
23491,28,FALSE,1,"neutraal, geen toon",0
10991,9,FALSE,1,"neutraal, geen toon",0
15799,21,FALSE,1,vooral positief,1
10997,9,FALSE,1,"neutraal, geen toon",0
15809,9,FALSE,1,vooral negatief,-1
11003,9,FALSE,1,vooral negatief,-1
23549,21,FALSE,1,de kop is niet van toepassing op de economie,NA
150281726,10,FALSE,1,vooral negatief,-1
150292930,10,FALSE,1,"neutraal, geen toon",0
150292924,10,FALSE,1,onzeker,0
150291905,10,FALSE,1,vooral positief,1
150291903,10,FALSE,1,vooral negatief,-1
150291900,10,FALSE,1,vooral negatief,-1
150291898,10,FALSE,1,vooral negatief,-1
150290646,10,FALSE,1,"neutraal, geen toon",0
150290645,10,FALSE,1,gemengd positief en negatief,0
150290644,10,FALSE,1,vooral negatief,-1
150290641,10,FALSE,1,vooral negatief,-1
150289878,10,FALSE,1,vooral negatief,-1
150289876,10,FALSE,1,vooral positief,1
150289875,10,FALSE,1,vooral positief,1
150288034,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150288033,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150288032,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150288030,10,FALSE,1,onzeker,0
150288029,10,FALSE,1,gemengd positief en negatief,0
150286952,10,FALSE,1,gemengd positief en negatief,0
150286951,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150286950,10,FALSE,1,vooral positief,1
150286943,10,FALSE,1,vooral negatief,-1
150286942,10,FALSE,1,vooral positief,1
150286938,10,FALSE,1,vooral negatief,-1
150286937,10,FALSE,1,vooral negatief,-1
150286934,10,FALSE,1,vooral positief,1
150286933,10,FALSE,1,vooral negatief,-1
150286929,10,FALSE,1,gemengd positief en negatief,0
150285009,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150285008,10,FALSE,1,vooral positief,1
150282446,10,FALSE,1,vooral positief,1
150282444,10,FALSE,1,gemengd positief en negatief,0
150281741,10,FALSE,1,vooral positief,1
150281739,10,FALSE,1,vooral negatief,-1
150281734,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150281733,10,FALSE,1,de kop is niet van toepassing op de economie,NA
150281731,10,FALSE,1,"neutraal, geen toon",0
150281730,10,FALSE,1,vooral negatief,-1
150281728,10,FALSE,1,gemengd positief en negatief,0
150281727,10,FALSE,1,"neutraal, geen toon",0
150281723,10,FALSE,1,vooral positief,1
150281722,10,FALSE,1,vooral positief,1
148572580,10,FALSE,1,gemengd positief en negatief,0
148572579,10,FALSE,1,de kop is niet van toepassing op de economie,NA
148572577,10,FALSE,1,gemengd positief en negatief,0
23615,6,FALSE,1,de kop is niet van toepassing op de economie,NA
23637,9,FALSE,1,vooral negatief,-1
23647,32,FALSE,1,vooral positief,1
23667,21,FALSE,1,"neutraal, geen toon",0
23671,21,FALSE,1,vooral positief,1
11045,32,FALSE,1,vooral negatief,-1
150292921,31,FALSE,1,de kop is niet van toepassing op de economie,NA
150292917,31,FALSE,1,vooral positief,1
150292916,31,FALSE,1,vooral negatief,-1
150292914,31,FALSE,1,de kop is niet van toepassing op de economie,NA
150291888,31,FALSE,1,vooral negatief,-1
150291887,31,FALSE,1,"neutraal, geen toon",0
150291884,31,FALSE,1,vooral negatief,-1
150290637,31,FALSE,1,gemengd positief en negatief,0
150290635,31,FALSE,1,gemengd positief en negatief,0
150290632,31,FALSE,1,vooral negatief,-1
150289864,31,FALSE,1,vooral negatief,-1
150289859,31,FALSE,1,"neutraal, geen toon",0
150289858,31,FALSE,1,vooral negatief,-1
150288027,31,FALSE,1,vooral positief,1
150288023,31,FALSE,1,de kop is niet van toepassing op de economie,NA
150286925,31,FALSE,1,vooral positief,1
150286923,31,FALSE,1,vooral negatief,-1
150286921,31,FALSE,1,vooral negatief,-1
150286919,31,FALSE,1,gemengd positief en negatief,0
150286917,31,FALSE,1,"neutraal, geen toon",0
150286915,31,FALSE,1,vooral positief,1
150286913,31,FALSE,1,de kop is niet van toepassing op de economie,NA
150286910,31,FALSE,1,gemengd positief en negatief,0
150286909,31,FALSE,1,de kop is niet van toepassing op de economie,NA
150285003,31,FALSE,1,"neutraal, geen toon",0
150285002,31,FALSE,1,vooral positief,1
150285000,31,FALSE,1,vooral negatief,-1
150284997,31,FALSE,1,"neutraal, geen toon",0
150284995,31,FALSE,1,onzeker,0
150282441,31,FALSE,1,vooral positief,1
150282440,31,FALSE,1,"neutraal, geen toon",0
150281721,31,FALSE,1,"neutraal, geen toon",0
150281716,31,FALSE,1,vooral negatief,-1
150281715,31,FALSE,1,de kop is niet van toepassing op de economie,NA
150281713,31,FALSE,1,vooral negatief,-1
150281707,31,FALSE,1,"neutraal, geen toon",0
150281706,31,FALSE,1,vooral positief,1
148572572,31,FALSE,1,de kop is niet van toepassing op de economie,NA
148572571,31,FALSE,1,de kop is niet van toepassing op de economie,NA
148572569,31,FALSE,1,vooral negatief,-1
148572563,31,FALSE,1,de kop is niet van toepassing op de economie,NA
148572561,31,FALSE,1,de kop is niet van toepassing op de economie,NA
23701,21,FALSE,1,vooral negatief,-1
11051,21,FALSE,1,vooral negatief,-1
11053,28,FALSE,1,gemengd positief en negatief,0
11059,9,FALSE,1,vooral positief,1
36979,6,FALSE,1,"neutraal, geen toon",0
23745,9,FALSE,1,vooral positief,1
23759,21,FALSE,1,de kop is niet van toepassing op de economie,NA
150292907,6,FALSE,1,vooral negatief,-1
150292905,6,FALSE,1,vooral negatief,-1
150291879,6,FALSE,1,gemengd positief en negatief,0
150291878,6,FALSE,1,vooral negatief,-1
150291875,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150291874,6,FALSE,1,vooral negatief,-1
150291873,6,FALSE,1,vooral positief,1
150290630,6,FALSE,1,vooral negatief,-1
150290628,6,FALSE,1,vooral negatief,-1
150289853,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150289846,6,FALSE,1,vooral negatief,-1
150288021,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150288015,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150286908,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150286906,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150286903,6,FALSE,1,vooral negatief,-1
150286902,6,FALSE,1,de kop is niet van toepassing op de economie,NA
150286900,6,FALSE,1,"neutraal, geen toon",0
150286899,6,FALSE,1,gemengd positief en negatief,0
150286897,6,FALSE,1,vooral negatief,-1
