_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,sentiment,headline,id,sentiment_gold
2128145200,2/1/2019 21:30:59,true,4486893246,,2/1/2019 21:30:06,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,Elektronica Siemens schrapt 7.800 banen ; Economie Kort,148571806,-1
2128145201,2/1/2019 17:48:56,true,4486203452,true,2/1/2019 17:48:36,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Twitter en LinkedIn blinken uit op tobberige beursdag,150292234,0
2128145202,2/1/2019 18:13:42,true,4486285036,true,2/1/2019 18:13:32,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Banenfeest VS helpt weinig,150282208,0
2128145202,2/1/2019 21:45:36,true,4486929305,true,2/1/2019 21:44:57,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Banenfeest VS helpt weinig,150282208,0
2128145202,2/3/2019 15:08:17,true,4491417065,,2/3/2019 15:07:39,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,Banenfeest VS helpt weinig,150282208,0
2128145202,2/4/2019 09:22:12,true,4493006267,true,2/4/2019 09:21:24,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Banenfeest VS helpt weinig,150282208,0
2128145203,2/1/2019 21:36:09,true,4486905384,,2/1/2019 21:35:33,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,"V&D voorlopig gered, al zijn bonden nog niet akkoord",150292205,0
2128145204,2/1/2019 17:31:12,true,4486146918,,2/1/2019 17:30:43,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0
2128145204,2/3/2019 15:02:57,true,4491409381,,2/3/2019 15:00:56,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0
2128145204,2/4/2019 09:24:21,true,4493010806,true,2/4/2019 09:23:59,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0
2128145205,2/1/2019 17:35:16,true,4486160308,,2/1/2019 17:33:47,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,GEEN KOP,150288142,0
2128145205,2/3/2019 12:55:53,true,4491208939,,2/3/2019 12:55:33,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,0,GEEN KOP,150288142,0
2128145206,2/1/2019 17:48:35,true,4486202464,,2/1/2019 17:46:09,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,FINANCIËLE AGENDA,150287050,0
2128145206,2/3/2019 15:15:51,true,4491427604,,2/3/2019 15:15:16,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,FINANCIËLE AGENDA,150287050,0
2128145206,2/4/2019 09:17:02,true,4492995232,,2/4/2019 09:16:41,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,0,FINANCIËLE AGENDA,150287050,0
2128145206,2/4/2019 11:50:10,true,4493301019,,2/4/2019 11:49:45,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,0,FINANCIËLE AGENDA,150287050,0
2128145345,2/1/2019 18:13:03,false,4486283040,,2/1/2019 18:12:02,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Dijsselbloem pessimistisch over snelle stappen Grieken,10367,
2128145345,2/1/2019 21:47:23,false,4486935985,,2/1/2019 21:46:53,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,Dijsselbloem pessimistisch over snelle stappen Grieken,10367,
2128145345,2/3/2019 15:17:57,false,4491430613,,2/3/2019 15:17:25,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Dijsselbloem pessimistisch over snelle stappen Grieken,10367,
2128145345,2/4/2019 09:25:58,false,4493014504,,2/4/2019 09:25:36,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Dijsselbloem pessimistisch over snelle stappen Grieken,10367,
2128145345,2/4/2019 11:54:16,false,4493309255,,2/4/2019 11:50:34,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,Dijsselbloem pessimistisch over snelle stappen Grieken,10367,
2128145346,2/1/2019 18:08:00,false,4486267550,,2/1/2019 18:07:43,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Aandelenbeurzen zetten koersopmars voort,11191,
2128145346,2/1/2019 21:42:44,false,4486921092,,2/1/2019 21:42:16,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Aandelenbeurzen zetten koersopmars voort,11191,
2128145346,2/3/2019 15:14:19,false,4491425442,,2/3/2019 15:13:50,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Aandelenbeurzen zetten koersopmars voort,11191,
2128145346,2/4/2019 08:53:05,false,4492952233,,2/4/2019 08:52:44,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,Aandelenbeurzen zetten koersopmars voort,11191,
2128145346,2/4/2019 09:23:21,false,4493008753,,2/4/2019 09:23:07,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Aandelenbeurzen zetten koersopmars voort,11191,
2128145347,2/1/2019 17:43:03,false,4486185269,,2/1/2019 17:40:42,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Deutsche Bank bezuinigt miljarden na megaboete,12363,
2128145347,2/1/2019 21:38:09,false,4486909823,,2/1/2019 21:37:28,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,Deutsche Bank bezuinigt miljarden na megaboete,12363,
2128145347,2/3/2019 13:06:01,false,4491229799,,2/3/2019 13:04:47,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,-1,Deutsche Bank bezuinigt miljarden na megaboete,12363,
2128145347,2/3/2019 15:10:18,false,4491419818,,2/3/2019 15:09:49,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,Deutsche Bank bezuinigt miljarden na megaboete,12363,
2128145347,2/4/2019 09:20:24,false,4493002619,,2/4/2019 09:20:10,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Deutsche Bank bezuinigt miljarden na megaboete,12363,
2128145348,2/1/2019 18:13:31,false,4486284390,,2/1/2019 18:13:05,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Spanje rekent op grootste groei in 8 jaar,12367,
2128145348,2/1/2019 21:47:55,false,4486937913,,2/1/2019 21:47:29,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Spanje rekent op grootste groei in 8 jaar,12367,
2128145348,2/3/2019 15:18:41,false,4491431732,,2/3/2019 15:17:59,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Spanje rekent op grootste groei in 8 jaar,12367,
2128145348,2/4/2019 09:26:20,false,4493015379,,2/4/2019 09:26:00,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Spanje rekent op grootste groei in 8 jaar,12367,
2128145348,2/4/2019 12:33:56,false,4493401171,,2/4/2019 12:33:00,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,Spanje rekent op grootste groei in 8 jaar,12367,
2128145349,2/1/2019 17:40:40,false,4486177992,,2/1/2019 17:39:07,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,Van Baalen (VVD) wil Griekenland uit de euro,12501,
2128145349,2/1/2019 21:37:25,false,4486908282,,2/1/2019 21:36:46,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,Van Baalen (VVD) wil Griekenland uit de euro,12501,
2128145349,2/3/2019 13:04:46,false,4491227519,,2/3/2019 13:04:22,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,-1,Van Baalen (VVD) wil Griekenland uit de euro,12501,
2128145349,2/3/2019 15:09:47,false,4491419256,,2/3/2019 15:08:56,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,Van Baalen (VVD) wil Griekenland uit de euro,12501,
2128145349,2/4/2019 09:20:09,false,4493001985,,2/4/2019 09:19:50,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Van Baalen (VVD) wil Griekenland uit de euro,12501,
2128145350,2/1/2019 18:13:31,false,4486284397,,2/1/2019 18:13:05,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,'EU-ministers nog niet tevreden over Griekenland',12681,
2128145350,2/1/2019 21:47:55,false,4486937905,,2/1/2019 21:47:29,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,'EU-ministers nog niet tevreden over Griekenland',12681,
2128145350,2/3/2019 15:18:41,false,4491431729,,2/3/2019 15:17:59,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,'EU-ministers nog niet tevreden over Griekenland',12681,
2128145350,2/4/2019 09:26:20,false,4493015376,,2/4/2019 09:26:00,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,'EU-ministers nog niet tevreden over Griekenland',12681,
2128145350,2/4/2019 12:33:56,false,4493401172,,2/4/2019 12:33:00,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,'EU-ministers nog niet tevreden over Griekenland',12681,
2128145351,2/1/2019 17:38:15,false,4486170850,,2/1/2019 17:37:36,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Bonden bezorgd over flirt tussen Delhaize en Ahold,13105,
2128145351,2/1/2019 21:36:09,false,4486905382,,2/1/2019 21:35:33,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,Bonden bezorgd over flirt tussen Delhaize en Ahold,13105,
2128145351,2/3/2019 12:56:26,false,4491209735,,2/3/2019 12:55:55,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,0,Bonden bezorgd over flirt tussen Delhaize en Ahold,13105,
2128145351,2/3/2019 15:08:17,false,4491417073,,2/3/2019 15:07:39,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,Bonden bezorgd over flirt tussen Delhaize en Ahold,13105,
2128145351,2/4/2019 09:19:30,false,4493000523,,2/4/2019 09:19:14,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Bonden bezorgd over flirt tussen Delhaize en Ahold,13105,
2128145352,2/1/2019 18:08:24,false,4486268797,,2/1/2019 18:08:02,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Inflatie gedaald naar laagste niveau in 27 jaar: nul procent,15261,
2128145352,2/1/2019 21:43:30,false,4486923150,,2/1/2019 21:42:49,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Inflatie gedaald naar laagste niveau in 27 jaar: nul procent,15261,
2128145352,2/3/2019 15:15:14,false,4491426722,,2/3/2019 15:14:21,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,Inflatie gedaald naar laagste niveau in 27 jaar: nul procent,15261,
2128145352,2/4/2019 08:53:43,false,4492953404,,2/4/2019 08:53:09,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,Inflatie gedaald naar laagste niveau in 27 jaar: nul procent,15261,
2128145352,2/4/2019 09:23:38,false,4493009297,,2/4/2019 09:23:22,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Inflatie gedaald naar laagste niveau in 27 jaar: nul procent,15261,
2128145353,2/1/2019 17:35:16,false,4486160319,,2/1/2019 17:33:47,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Duizenden Grieken protesteren in Athene tegen bezuinigingen,18751,
2128145353,2/1/2019 21:32:59,false,4486897915,,2/1/2019 21:32:24,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,Duizenden Grieken protesteren in Athene tegen bezuinigingen,18751,
2128145353,2/3/2019 12:54:22,false,4491206661,,2/3/2019 12:53:43,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,-1,Duizenden Grieken protesteren in Athene tegen bezuinigingen,18751,
2128145353,2/3/2019 15:05:25,false,4491413053,,2/3/2019 15:04:42,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,Duizenden Grieken protesteren in Athene tegen bezuinigingen,18751,
2128145353,2/4/2019 09:17:57,false,4492997026,,2/4/2019 09:17:40,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Duizenden Grieken protesteren in Athene tegen bezuinigingen,18751,
2128145354,2/1/2019 17:31:36,false,4486147917,,2/1/2019 17:31:14,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Dow weer boven 18.000 punten,21653,
2128145354,2/1/2019 21:31:45,false,4486895119,,2/1/2019 21:31:01,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Dow weer boven 18.000 punten,21653,
2128145354,2/2/2019 18:12:45,false,4489647388,,2/2/2019 18:11:16,false,clixsense,1.0,43771873,NLD,07,Weesp,89.98.188.110,1,Dow weer boven 18.000 punten,21653,
2128145354,2/3/2019 12:52:51,false,4491203886,,2/3/2019 12:52:28,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,1,Dow weer boven 18.000 punten,21653,
2128145354,2/3/2019 15:03:50,false,4491410674,,2/3/2019 15:02:59,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Dow weer boven 18.000 punten,21653,
2128145354,2/4/2019 09:17:21,false,4492995955,,2/4/2019 09:17:04,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Dow weer boven 18.000 punten,21653,
2128145355,2/1/2019 17:31:36,false,4486147911,,2/1/2019 17:31:14,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Britse werkloosheid daalt verder,21973,
2128145355,2/1/2019 21:31:45,false,4486895114,,2/1/2019 21:31:01,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Britse werkloosheid daalt verder,21973,
2128145355,2/2/2019 18:12:45,false,4489647386,,2/2/2019 18:11:16,false,clixsense,1.0,43771873,NLD,07,Weesp,89.98.188.110,1,Britse werkloosheid daalt verder,21973,
2128145355,2/3/2019 12:52:51,false,4491203895,,2/3/2019 12:52:28,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,1,Britse werkloosheid daalt verder,21973,
2128145355,2/3/2019 15:03:50,false,4491410661,,2/3/2019 15:02:59,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Britse werkloosheid daalt verder,21973,
2128145355,2/4/2019 09:17:21,false,4492995952,,2/4/2019 09:17:04,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Britse werkloosheid daalt verder,21973,
2128145356,2/1/2019 17:46:07,false,4486194971,,2/1/2019 17:44:54,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,'Grieken kunnen nog enkele weken vooruit',23549,
2128145356,2/1/2019 21:39:36,false,4486913339,,2/1/2019 21:38:41,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,'Grieken kunnen nog enkele weken vooruit',23549,
2128145356,2/3/2019 15:11:22,false,4491421304,,2/3/2019 15:10:52,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,'Grieken kunnen nog enkele weken vooruit',23549,
2128145356,2/4/2019 06:40:30,false,4492738801,,2/4/2019 06:39:56,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,'Grieken kunnen nog enkele weken vooruit',23549,
2128145356,2/4/2019 09:21:02,false,4493003759,,2/4/2019 09:20:48,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,'Grieken kunnen nog enkele weken vooruit',23549,
2128145357,2/1/2019 17:48:56,false,4486203457,,2/1/2019 17:48:36,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,S&#38;P blijft somber over Griekenland,23939,
2128145357,2/1/2019 21:40:34,false,4486915634,,2/1/2019 21:40:10,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,S&#38;P blijft somber over Griekenland,23939,
2128145357,2/3/2019 15:12:40,false,4491423235,,2/3/2019 15:12:12,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,S&#38;P blijft somber over Griekenland,23939,
2128145357,2/4/2019 06:41:40,false,4492740503,,2/4/2019 06:40:57,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,S&#38;P blijft somber over Griekenland,23939,
2128145357,2/4/2019 09:22:12,false,4493006253,,2/4/2019 09:21:24,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,S&#38;P blijft somber over Griekenland,23939,
2128145358,2/1/2019 18:08:59,false,4486270739,,2/1/2019 18:08:26,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,Wisselkoersen drukken winstgroei Michael Page,26193,
2128145358,2/1/2019 21:44:15,false,4486925273,,2/1/2019 21:43:35,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,Wisselkoersen drukken winstgroei Michael Page,26193,
2128145358,2/3/2019 15:15:51,false,4491427603,,2/3/2019 15:15:16,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,Wisselkoersen drukken winstgroei Michael Page,26193,
2128145358,2/4/2019 09:24:21,false,4493010813,,2/4/2019 09:23:59,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Wisselkoersen drukken winstgroei Michael Page,26193,
2128145358,2/4/2019 11:48:56,false,4493298796,,2/4/2019 11:47:50,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,Wisselkoersen drukken winstgroei Michael Page,26193,
2128145359,2/1/2019 17:33:45,false,4486154650,,2/1/2019 17:31:37,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,Draghi: scherp zijn op gevaren lage rente,26615,
2128145359,2/1/2019 21:32:22,false,4486896612,,2/1/2019 21:31:47,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,Draghi: scherp zijn op gevaren lage rente,26615,
2128145359,2/3/2019 12:53:41,false,4491205223,,2/3/2019 12:52:53,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,-1,Draghi: scherp zijn op gevaren lage rente,26615,
2128145359,2/3/2019 15:04:40,false,4491411825,,2/3/2019 15:03:52,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,Draghi: scherp zijn op gevaren lage rente,26615,
2128145359,2/4/2019 09:17:38,false,4492996402,,2/4/2019 09:17:22,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Draghi: scherp zijn op gevaren lage rente,26615,
2128145360,2/1/2019 17:46:07,false,4486194976,,2/1/2019 17:44:54,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,TSN Thuiszorg wil 650 medewerkers kwijt,26857,
2128145360,2/1/2019 21:39:36,false,4486913332,,2/1/2019 21:38:41,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,TSN Thuiszorg wil 650 medewerkers kwijt,26857,
2128145360,2/3/2019 15:11:22,false,4491421301,,2/3/2019 15:10:52,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,TSN Thuiszorg wil 650 medewerkers kwijt,26857,
2128145360,2/4/2019 06:40:30,false,4492738809,,2/4/2019 06:39:56,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,TSN Thuiszorg wil 650 medewerkers kwijt,26857,
2128145360,2/4/2019 09:21:02,false,4493003748,,2/4/2019 09:20:48,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,TSN Thuiszorg wil 650 medewerkers kwijt,26857,
2128145361,2/1/2019 17:51:49,false,4486212816,,2/1/2019 17:50:50,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,Grieks drama of Griekse redding?,26983,
2128145361,2/1/2019 21:41:09,false,4486917196,,2/1/2019 21:40:38,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,Grieks drama of Griekse redding?,26983,
2128145361,2/3/2019 15:13:15,false,4491424008,,2/3/2019 15:12:42,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,Grieks drama of Griekse redding?,26983,
2128145361,2/4/2019 06:42:02,false,4492741040,,2/4/2019 06:41:42,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,0,Grieks drama of Griekse redding?,26983,
2128145361,2/4/2019 09:22:38,false,4493007234,,2/4/2019 09:22:21,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,0,Grieks drama of Griekse redding?,26983,
2128145362,2/1/2019 17:48:56,false,4486203447,,2/1/2019 17:48:36,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,Spaarrente duikt onder 1 procent,27069,
2128145362,2/1/2019 21:40:34,false,4486915642,,2/1/2019 21:40:10,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,Spaarrente duikt onder 1 procent,27069,
2128145362,2/3/2019 15:12:40,false,4491423229,,2/3/2019 15:12:12,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,Spaarrente duikt onder 1 procent,27069,
2128145362,2/4/2019 06:41:40,false,4492740505,,2/4/2019 06:40:57,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,Spaarrente duikt onder 1 procent,27069,
2128145362,2/4/2019 09:22:12,false,4493006262,,2/4/2019 09:21:24,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,Spaarrente duikt onder 1 procent,27069,
2128145363,2/1/2019 18:11:54,false,4486279435,,2/1/2019 18:11:33,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Meer hoop voor Grieken,29203,
2128145363,2/1/2019 21:46:48,false,4486933977,,2/1/2019 21:45:51,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Meer hoop voor Grieken,29203,
2128145363,2/3/2019 15:17:23,false,4491429827,,2/3/2019 15:16:59,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Meer hoop voor Grieken,29203,
2128145363,2/4/2019 09:25:34,false,4493013568,,2/4/2019 09:25:20,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Meer hoop voor Grieken,29203,
2128145363,2/4/2019 11:50:33,false,4493301768,,2/4/2019 11:50:12,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,Meer hoop voor Grieken,29203,
2128145364,2/1/2019 17:48:35,false,4486202467,,2/1/2019 17:46:09,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,'Wall Street opent vrijwel onveranderd',30591,
2128145364,2/1/2019 21:40:02,false,4486914360,,2/1/2019 21:39:40,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,'Wall Street opent vrijwel onveranderd',30591,
2128145364,2/3/2019 15:12:10,false,4491422531,,2/3/2019 15:11:24,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,'Wall Street opent vrijwel onveranderd',30591,
2128145364,2/4/2019 06:40:56,false,4492739516,,2/4/2019 06:40:31,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,0,'Wall Street opent vrijwel onveranderd',30591,
2128145364,2/4/2019 09:21:22,false,4493004443,,2/4/2019 09:21:09,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,0,'Wall Street opent vrijwel onveranderd',30591,
2128145365,2/1/2019 17:48:56,false,4486203462,,2/1/2019 17:48:36,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,'Technologie kan groei VS aanjagen' ',30629,
2128145365,2/1/2019 21:40:34,false,4486915657,,2/1/2019 21:40:10,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,'Technologie kan groei VS aanjagen' ',30629,
2128145365,2/3/2019 15:12:40,false,4491423239,,2/3/2019 15:12:12,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,'Technologie kan groei VS aanjagen' ',30629,
2128145365,2/4/2019 06:41:40,false,4492740502,,2/4/2019 06:40:57,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,'Technologie kan groei VS aanjagen' ',30629,
2128145365,2/4/2019 09:22:12,false,4493006274,,2/4/2019 09:21:24,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,'Technologie kan groei VS aanjagen' ',30629,
2128145366,2/1/2019 18:10:45,false,4486276002,,2/1/2019 18:09:00,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,-1,'Laagopgeleide raakt verder achterop',31705,
2128145366,2/1/2019 21:44:51,false,4486926828,,2/1/2019 21:44:19,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,-1,'Laagopgeleide raakt verder achterop',31705,
2128145366,2/3/2019 15:16:28,false,4491428588,,2/3/2019 15:15:53,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,-1,'Laagopgeleide raakt verder achterop',31705,
2128145366,2/4/2019 09:24:43,false,4493011616,,2/4/2019 09:24:31,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,-1,'Laagopgeleide raakt verder achterop',31705,
2128145366,2/4/2019 11:49:43,false,4493300225,,2/4/2019 11:49:19,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,-1,'Laagopgeleide raakt verder achterop',31705,
2128145367,2/1/2019 17:40:40,false,4486177989,,2/1/2019 17:39:07,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,'Beurshandel in teken Grieks marathonoverleg',33235,
2128145367,2/1/2019 21:37:25,false,4486908298,,2/1/2019 21:36:46,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,0,'Beurshandel in teken Grieks marathonoverleg',33235,
2128145367,2/3/2019 13:04:46,false,4491227512,,2/3/2019 13:04:22,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,0,'Beurshandel in teken Grieks marathonoverleg',33235,
2128145367,2/3/2019 15:09:47,false,4491419248,,2/3/2019 15:08:56,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,0,'Beurshandel in teken Grieks marathonoverleg',33235,
2128145367,2/4/2019 09:20:09,false,4493001978,,2/4/2019 09:19:50,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,0,'Beurshandel in teken Grieks marathonoverleg',33235,
2128145368,2/1/2019 17:48:35,false,4486202471,,2/1/2019 17:46:09,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,1,Nog nooit exporteerde Duitsland zoveel als in 2014,34959,
2128145368,2/1/2019 21:40:02,false,4486914375,,2/1/2019 21:39:40,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Nog nooit exporteerde Duitsland zoveel als in 2014,34959,
2128145368,2/3/2019 15:12:10,false,4491422537,,2/3/2019 15:11:24,false,neodev,1.0,29823055,NLD,03,Zwartebroek,46.129.10.19,1,Nog nooit exporteerde Duitsland zoveel als in 2014,34959,
2128145368,2/4/2019 06:40:56,false,4492739511,,2/4/2019 06:40:31,false,clixsense,0.9667,33644886,NLD,"","",195.169.155.61,1,Nog nooit exporteerde Duitsland zoveel als in 2014,34959,
2128145368,2/4/2019 09:21:22,false,4493004447,,2/4/2019 09:21:09,false,clixsense,0.8333,27037105,NLD,"","",213.126.236.162,1,Nog nooit exporteerde Duitsland zoveel als in 2014,34959,
2128145369,2/1/2019 17:37:34,false,4486168659,,2/1/2019 17:37:04,false,clixsense,0.8,32277061,NLD,"","",85.145.80.152,0,Varoufakis: koste wat het kost schuld aflossen,36311,
2128145369,2/1/2019 21:35:30,false,4486903742,,2/1/2019 21:34:47,false,clixsense,0.9,10414542,NLD,"","",80.127.237.9,1,Varoufakis: koste wat het kost schuld aflossen,36311,
2128145369,2/3/2019 12:55:53,false,4491208932,,2/3/2019 12:55:33,false,clixsense,0.9667,33644886,NLD,07,Purmerend,178.84.93.146,1,Varoufakis: koste wat het kost schuld aflossen,36311,
