_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,sentiment,orig__created_at,orig__golden,orig__unit_id,_updated_at,gold,headline,id,sentiment_gold,sentiment_gold_reason
2308250276,5/26/2019 21:55:31,true,4838460353,,5/26/2019 21:55:07,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909487,5/15/2019 13:49:26,,Veel gemeenten lopen fors risico,150290828,-1,Het gaat (economisch) slecht met de gemeentes
2308250276,5/28/2019 06:45:48,true,4842177632,,5/28/2019 06:45:27,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909487,5/15/2019 13:49:26,,Veel gemeenten lopen fors risico,150290828,-1,Het gaat (economisch) slecht met de gemeentes
2308250276,5/30/2019 12:43:52,true,4852417011,,5/30/2019 12:43:34,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909487,5/15/2019 13:49:26,,Veel gemeenten lopen fors risico,150290828,-1,Het gaat (economisch) slecht met de gemeentes
2308250276,6/5/2019 15:15:06,true,4873778760,,6/5/2019 15:13:10,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909487,5/15/2019 13:49:26,,Veel gemeenten lopen fors risico,150290828,-1,Het gaat (economisch) slecht met de gemeentes
2308250276,6/8/2019 18:01:23,true,4882519865,,6/8/2019 17:57:14,false,feca,0.8,45184276,NLD,06,Budel-dorplein,95.96.125.96,-1,5/15/2019 13:49:26,TRUE,2289909487,5/15/2019 13:49:26,,Veel gemeenten lopen fors risico,150290828,-1,Het gaat (economisch) slecht met de gemeentes
2308250277,5/28/2019 13:37:40,true,4843054395,,5/28/2019 13:37:23,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909488,5/15/2019 13:49:26,,Dalende olieprijs haalt Amerikaanse belegger wind uit de zeilen,150287335,-1,Het gaat slecht met de beleggers
2308250277,5/30/2019 19:37:49,true,4854065947,,5/30/2019 19:37:22,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909488,5/15/2019 13:49:26,,Dalende olieprijs haalt Amerikaanse belegger wind uit de zeilen,150287335,-1,Het gaat slecht met de beleggers
2308250277,6/5/2019 15:20:41,true,4873787937,,6/5/2019 15:19:28,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909488,5/15/2019 13:49:26,,Dalende olieprijs haalt Amerikaanse belegger wind uit de zeilen,150287335,-1,Het gaat slecht met de beleggers
2308250277,6/28/2019 13:37:12,true,4927451660,true,6/28/2019 13:36:17,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,1,5/15/2019 13:49:26,TRUE,2289909488,5/15/2019 13:49:26,,Dalende olieprijs haalt Amerikaanse belegger wind uit de zeilen,150287335,-1,Het gaat slecht met de beleggers
2308250278,5/26/2019 21:37:11,true,4838437236,,5/26/2019 21:36:23,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:26,TRUE,2289909489,5/15/2019 13:49:26,,ECB bant Grieks papier; Gesprek met Juncker loopt goed; tegenvaller uit Frankfurt,150282242,0,"Gemengd: vermoedelijk goed nieuws over Juncker, slecht nieuws over Frankfurt (ECB)"
2308250278,5/28/2019 07:08:40,true,4842276463,,5/28/2019 07:08:22,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,0,5/15/2019 13:49:26,TRUE,2289909489,5/15/2019 13:49:26,,ECB bant Grieks papier; Gesprek met Juncker loopt goed; tegenvaller uit Frankfurt,150282242,0,"Gemengd: vermoedelijk goed nieuws over Juncker, slecht nieuws over Frankfurt (ECB)"
2308250278,5/30/2019 19:27:39,true,4854026127,,5/30/2019 19:27:09,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,0,5/15/2019 13:49:26,TRUE,2289909489,5/15/2019 13:49:26,,ECB bant Grieks papier; Gesprek met Juncker loopt goed; tegenvaller uit Frankfurt,150282242,0,"Gemengd: vermoedelijk goed nieuws over Juncker, slecht nieuws over Frankfurt (ECB)"
2308250278,6/12/2019 16:35:28,true,4891147573,,6/12/2019 16:34:46,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:26,TRUE,2289909489,5/15/2019 13:49:26,,ECB bant Grieks papier; Gesprek met Juncker loopt goed; tegenvaller uit Frankfurt,150282242,0,"Gemengd: vermoedelijk goed nieuws over Juncker, slecht nieuws over Frankfurt (ECB)"
2308250278,6/28/2019 13:43:16,true,4927464643,,6/28/2019 13:41:38,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:26,TRUE,2289909489,5/15/2019 13:49:26,,ECB bant Grieks papier; Gesprek met Juncker loopt goed; tegenvaller uit Frankfurt,150282242,0,"Gemengd: vermoedelijk goed nieuws over Juncker, slecht nieuws over Frankfurt (ECB)"
2308250279,5/26/2019 21:58:55,true,4838464358,,5/26/2019 21:57:42,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909490,5/15/2019 13:49:26,,Griekse beurs hard onderuit,20957,-1,Het gaat slecht met de (Griekse) beleggers
2308250279,5/28/2019 06:53:04,true,4842213150,,5/28/2019 06:52:52,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909490,5/15/2019 13:49:26,,Griekse beurs hard onderuit,20957,-1,Het gaat slecht met de (Griekse) beleggers
2308250279,5/30/2019 12:39:42,true,4852401409,,5/30/2019 12:39:19,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909490,5/15/2019 13:49:26,,Griekse beurs hard onderuit,20957,-1,Het gaat slecht met de (Griekse) beleggers
2308250279,6/5/2019 15:17:38,true,4873783165,,6/5/2019 15:16:50,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909490,5/15/2019 13:49:26,,Griekse beurs hard onderuit,20957,-1,Het gaat slecht met de (Griekse) beleggers
2308250279,6/28/2019 14:18:35,true,4927560497,,6/28/2019 14:18:22,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,-1,5/15/2019 13:49:26,TRUE,2289909490,5/15/2019 13:49:26,,Griekse beurs hard onderuit,20957,-1,Het gaat slecht met de (Griekse) beleggers
2308250280,5/26/2019 21:35:24,true,4838435332,,5/26/2019 21:35:06,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909492,5/15/2019 13:49:26,,Eredivisieclubs lijden weer verlies,150288210,-1,Het gaat slecht met het bedrijf.
2308250280,5/28/2019 06:52:35,true,4842211145,,5/28/2019 06:52:20,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909492,5/15/2019 13:49:26,,Eredivisieclubs lijden weer verlies,150288210,-1,Het gaat slecht met het bedrijf.
2308250280,5/30/2019 19:26:40,true,4854022361,,5/30/2019 19:26:19,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909492,5/15/2019 13:49:26,,Eredivisieclubs lijden weer verlies,150288210,-1,Het gaat slecht met het bedrijf.
2308250280,6/12/2019 16:34:44,true,4891145865,,6/12/2019 16:34:15,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909492,5/15/2019 13:49:26,,Eredivisieclubs lijden weer verlies,150288210,-1,Het gaat slecht met het bedrijf.
2308250281,5/26/2019 21:23:45,true,4838420327,,5/26/2019 21:19:41,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909493,5/15/2019 13:49:26,,Winstdruk BNP Paribas door regels,150287304,-1,Het gaat slecht met het bedrijf.
2308250281,5/28/2019 06:46:13,true,4842179932,,5/28/2019 06:45:49,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909493,5/15/2019 13:49:26,,Winstdruk BNP Paribas door regels,150287304,-1,Het gaat slecht met het bedrijf.
2308250281,5/30/2019 12:39:04,true,4852399191,,5/30/2019 12:38:34,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909493,5/15/2019 13:49:26,,Winstdruk BNP Paribas door regels,150287304,-1,Het gaat slecht met het bedrijf.
2308250282,5/26/2019 21:39:32,true,4838439724,,5/26/2019 21:37:51,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909494,5/15/2019 13:49:26,,Oekraïense munt in vrije val,150285308,-1,Het gaat slecht met de Oekraiense economie.
2308250282,5/28/2019 13:40:37,true,4843062893,,5/28/2019 13:40:21,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909494,5/15/2019 13:49:26,,Oekraïense munt in vrije val,150285308,-1,Het gaat slecht met de Oekraiense economie.
2308250282,6/9/2019 16:35:22,true,4884000705,,6/9/2019 16:34:58,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909494,5/15/2019 13:49:26,,Oekraïense munt in vrije val,150285308,-1,Het gaat slecht met de Oekraiense economie.
2308250282,6/19/2019 07:26:18,true,4906529522,,6/19/2019 07:25:39,false,feca,0.7857,45321688,NLD,"","",185.107.47.215,-1,5/15/2019 13:49:26,TRUE,2289909494,5/15/2019 13:49:26,,Oekraïense munt in vrije val,150285308,-1,Het gaat slecht met de Oekraiense economie.
2308250282,6/28/2019 14:22:46,true,4927573750,,6/28/2019 14:18:58,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,-1,5/15/2019 13:49:26,TRUE,2289909494,5/15/2019 13:49:26,,Oekraïense munt in vrije val,150285308,-1,Het gaat slecht met de Oekraiense economie.
2308250283,5/26/2019 21:43:08,true,4838443851,true,5/26/2019 21:42:34,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909495,5/15/2019 13:49:26,,Werkloosheid is hoog ondanks goed nieuws,150282492,0,Gemengd: hoge werkloosheid maar ook goed nieuws
2308250283,5/26/2019 21:43:08,true,4838443852,true,5/26/2019 21:42:34,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909495,5/15/2019 13:49:26,,Werkloosheid is hoog ondanks goed nieuws,150282492,0,Gemengd: hoge werkloosheid maar ook goed nieuws
2308250283,5/28/2019 06:53:44,true,4842216059,true,5/28/2019 06:53:24,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909495,5/15/2019 13:49:26,,Werkloosheid is hoog ondanks goed nieuws,150282492,0,Gemengd: hoge werkloosheid maar ook goed nieuws
2308250283,5/30/2019 19:36:30,true,4854060697,true,5/30/2019 19:36:11,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909495,5/15/2019 13:49:26,,Werkloosheid is hoog ondanks goed nieuws,150282492,0,Gemengd: hoge werkloosheid maar ook goed nieuws
2308250283,6/5/2019 15:22:13,true,4873790530,false,6/5/2019 15:21:42,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909495,5/15/2019 13:49:26,,Werkloosheid is hoog ondanks goed nieuws,150282492,0,Gemengd: hoge werkloosheid maar ook goed nieuws
2308250284,5/28/2019 07:07:59,true,4842274011,,5/28/2019 07:07:44,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909496,5/15/2019 13:49:26,,Argwaan is nog lang niet geweken,150277975,-1,"We weten niet precies waar het over gaat, maar het is wel negatief"
2308250284,5/30/2019 19:28:57,true,4854031014,,5/30/2019 19:28:34,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909496,5/15/2019 13:49:26,,Argwaan is nog lang niet geweken,150277975,-1,"We weten niet precies waar het over gaat, maar het is wel negatief"
2308250284,6/28/2019 13:46:20,true,4927471645,true,6/28/2019 13:45:29,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:26,TRUE,2289909496,5/15/2019 13:49:26,,Argwaan is nog lang niet geweken,150277975,-1,"We weten niet precies waar het over gaat, maar het is wel negatief"
2308250285,5/26/2019 21:35:03,true,4838434743,,5/26/2019 21:34:31,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,-1,5/15/2019 13:49:26,TRUE,2289909497,5/15/2019 13:49:26,,Elektronica Siemens schrapt 7.800 banen ; Economie Kort,148571806,-1,Het gaat slecht met het bedrijf.
2308250285,5/28/2019 13:40:02,true,4843060998,,5/28/2019 13:39:18,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909497,5/15/2019 13:49:26,,Elektronica Siemens schrapt 7.800 banen ; Economie Kort,148571806,-1,Het gaat slecht met het bedrijf.
2308250285,5/30/2019 12:44:25,true,4852419164,,5/30/2019 12:44:11,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909497,5/15/2019 13:49:26,,Elektronica Siemens schrapt 7.800 banen ; Economie Kort,148571806,-1,Het gaat slecht met het bedrijf.
2308250285,6/17/2019 10:33:13,true,4903216110,,6/17/2019 10:32:19,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,-1,5/15/2019 13:49:26,TRUE,2289909497,5/15/2019 13:49:26,,Elektronica Siemens schrapt 7.800 banen ; Economie Kort,148571806,-1,Het gaat slecht met het bedrijf.
2308250286,5/28/2019 07:00:08,true,4842238298,true,5/28/2019 06:59:44,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,1,5/15/2019 13:49:26,TRUE,2289909498,5/15/2019 13:49:26,,Twitter en LinkedIn blinken uit op tobberige beursdag,150292234,0,Gemengd: de beurs gaat slecht maar die bedrijven gaan goed
2308250286,5/30/2019 19:41:19,true,4854079658,,5/30/2019 19:40:55,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,0,5/15/2019 13:49:26,TRUE,2289909498,5/15/2019 13:49:26,,Twitter en LinkedIn blinken uit op tobberige beursdag,150292234,0,Gemengd: de beurs gaat slecht maar die bedrijven gaan goed
2308250286,6/16/2019 11:04:40,true,4901416235,true,6/16/2019 11:03:32,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,1,5/15/2019 13:49:26,TRUE,2289909498,5/15/2019 13:49:26,,Twitter en LinkedIn blinken uit op tobberige beursdag,150292234,0,Gemengd: de beurs gaat slecht maar die bedrijven gaan goed
2308250287,5/26/2019 21:54:03,true,4838458710,false,5/26/2019 21:53:16,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,1,5/15/2019 13:49:26,TRUE,2289909499,5/15/2019 13:49:26,,Banenfeest VS helpt weinig,150282208,0,"Gemengd: er is een banenfeest (=goed), maar het helpt niet (=slecht)"
2308250287,5/30/2019 19:40:48,true,4854077636,true,5/30/2019 19:40:26,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909499,5/15/2019 13:49:26,,Banenfeest VS helpt weinig,150282208,0,"Gemengd: er is een banenfeest (=goed), maar het helpt niet (=slecht)"
2308250287,6/12/2019 16:41:46,true,4891158131,,6/12/2019 16:40:07,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:26,TRUE,2289909499,5/15/2019 13:49:26,,Banenfeest VS helpt weinig,150282208,0,"Gemengd: er is een banenfeest (=goed), maar het helpt niet (=slecht)"
2308250287,6/28/2019 14:12:09,true,4927538864,true,6/28/2019 14:11:49,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,-1,5/15/2019 13:49:26,TRUE,2289909499,5/15/2019 13:49:26,,Banenfeest VS helpt weinig,150282208,0,"Gemengd: er is een banenfeest (=goed), maar het helpt niet (=slecht)"
2308250288,5/26/2019 21:48:12,true,4838452045,,5/26/2019 21:46:33,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:26,TRUE,2289909500,5/15/2019 13:49:26,,"V&D voorlopig gered, al zijn bonden nog niet akkoord",150292205,0,"Gemengd: V&D lijkt gered (=goed), maar bonden zijn nog niet akkoord (=slecht)"
2308250288,5/30/2019 19:41:51,true,4854081781,true,5/30/2019 19:41:20,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,1,5/15/2019 13:49:26,TRUE,2289909500,5/15/2019 13:49:26,,"V&D voorlopig gered, al zijn bonden nog niet akkoord",150292205,0,"Gemengd: V&D lijkt gered (=goed), maar bonden zijn nog niet akkoord (=slecht)"
2308250288,6/17/2019 10:29:54,true,4903213413,,6/17/2019 10:28:53,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:26,TRUE,2289909500,5/15/2019 13:49:26,,"V&D voorlopig gered, al zijn bonden nog niet akkoord",150292205,0,"Gemengd: V&D lijkt gered (=goed), maar bonden zijn nog niet akkoord (=slecht)"
2308250288,6/28/2019 13:47:39,true,4927474795,,6/28/2019 13:46:28,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:26,TRUE,2289909500,5/15/2019 13:49:26,,"V&D voorlopig gered, al zijn bonden nog niet akkoord",150292205,0,"Gemengd: V&D lijkt gered (=goed), maar bonden zijn nog niet akkoord (=slecht)"
2308250289,5/26/2019 21:49:31,true,4838453682,,5/26/2019 21:48:53,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:26,TRUE,2289909501,5/15/2019 13:49:26,,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0,"Gemengd: bittere sanering (=slecht), maar ook opluchting (=goed)"
2308250289,5/28/2019 06:52:14,true,4842209420,true,5/28/2019 06:51:31,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:26,TRUE,2289909501,5/15/2019 13:49:26,,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0,"Gemengd: bittere sanering (=slecht), maar ook opluchting (=goed)"
2308250289,5/30/2019 12:41:09,true,4852406730,true,5/30/2019 12:40:54,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:26,TRUE,2289909501,5/15/2019 13:49:26,,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0,"Gemengd: bittere sanering (=slecht), maar ook opluchting (=goed)"
2308250289,6/9/2019 16:34:09,true,4883997867,,6/9/2019 16:33:37,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:26,TRUE,2289909501,5/15/2019 13:49:26,,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0,"Gemengd: bittere sanering (=slecht), maar ook opluchting (=goed)"
2308250289,6/28/2019 14:11:48,true,4927537779,,6/28/2019 14:11:13,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:26,TRUE,2289909501,5/15/2019 13:49:26,,"Bittere sanering, maar ook opluchting bij Blokker",150288197,0,"Gemengd: bittere sanering (=slecht), maar ook opluchting (=goed)"
2308250290,5/26/2019 21:31:34,true,4838430868,,5/26/2019 21:30:59,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:26,TRUE,2289909502,5/15/2019 13:49:26,,GEEN KOP,150288142,0,Deze kop geeft geen indicatie van de inhoud
2308250290,5/28/2019 13:38:14,true,4843055980,,5/28/2019 13:37:41,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,0,5/15/2019 13:49:26,TRUE,2289909502,5/15/2019 13:49:26,,GEEN KOP,150288142,0,Deze kop geeft geen indicatie van de inhoud
2308250290,5/30/2019 19:39:12,true,4854071196,,5/30/2019 19:38:15,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,0,5/15/2019 13:49:26,TRUE,2289909502,5/15/2019 13:49:26,,GEEN KOP,150288142,0,Deze kop geeft geen indicatie van de inhoud
2308250290,6/19/2019 07:29:24,true,4906531550,,6/19/2019 07:28:56,false,feca,0.7857,45321688,NLD,"","",185.107.47.215,0,5/15/2019 13:49:26,TRUE,2289909502,5/15/2019 13:49:26,,GEEN KOP,150288142,0,Deze kop geeft geen indicatie van de inhoud
2308250290,6/28/2019 13:32:16,true,4927441043,,6/28/2019 13:30:32,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:26,TRUE,2289909502,5/15/2019 13:49:26,,GEEN KOP,150288142,0,Deze kop geeft geen indicatie van de inhoud
2308250291,5/26/2019 21:24:37,true,4838421714,,5/26/2019 21:23:47,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:26,TRUE,2289909503,5/15/2019 13:49:26,,FINANCIËLE AGENDA,150287050,0,Deze kop geeft geen indicatie van de inhoud
2308250291,5/28/2019 06:53:23,true,4842214526,,5/28/2019 06:53:06,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,0,5/15/2019 13:49:26,TRUE,2289909503,5/15/2019 13:49:26,,FINANCIËLE AGENDA,150287050,0,Deze kop geeft geen indicatie van de inhoud
2308250291,5/30/2019 12:39:04,true,4852399173,,5/30/2019 12:38:34,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,0,5/15/2019 13:49:26,TRUE,2289909503,5/15/2019 13:49:26,,FINANCIËLE AGENDA,150287050,0,Deze kop geeft geen indicatie van de inhoud
2308250291,6/8/2019 18:22:32,true,4882547299,,6/8/2019 18:22:00,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:26,TRUE,2289909503,5/15/2019 13:49:26,,FINANCIËLE AGENDA,150287050,0,Deze kop geeft geen indicatie van de inhoud
2308250292,5/26/2019 21:35:03,false,4838434750,,5/26/2019 21:34:31,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:45,,2289909627,5/15/2019 13:49:45,-1,Hulpprogramma Griekenland wordt niet verlengd,18231,,
2308250292,5/28/2019 06:54:31,false,4842218992,,5/28/2019 06:54:08,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,1,5/15/2019 13:49:45,,2289909627,5/15/2019 13:49:45,-1,Hulpprogramma Griekenland wordt niet verlengd,18231,,
2308250292,5/30/2019 19:25:24,false,4854017198,,5/30/2019 19:25:04,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,1,5/15/2019 13:49:45,,2289909627,5/15/2019 13:49:45,-1,Hulpprogramma Griekenland wordt niet verlengd,18231,,
2308250292,6/9/2019 16:35:22,false,4884000714,,6/9/2019 16:34:58,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:45,,2289909627,5/15/2019 13:49:45,-1,Hulpprogramma Griekenland wordt niet verlengd,18231,,
2308250292,6/28/2019 13:39:12,false,4927455737,,6/28/2019 13:38:48,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:45,,2289909627,5/15/2019 13:49:45,-1,Hulpprogramma Griekenland wordt niet verlengd,18231,,
2308250293,5/26/2019 21:44:46,false,4838445597,,5/26/2019 21:44:12,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,1,5/15/2019 13:49:45,,2289909628,5/15/2019 13:49:45,0,Moeders werken dankzij de oma's; Ouders creatief in omzeilen dure kinderopvang,150282119,,
2308250293,5/28/2019 07:00:08,false,4842238303,,5/28/2019 06:59:44,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,0,5/15/2019 13:49:45,,2289909628,5/15/2019 13:49:45,0,Moeders werken dankzij de oma's; Ouders creatief in omzeilen dure kinderopvang,150282119,,
2308250293,5/30/2019 19:32:18,false,4854043421,,5/30/2019 19:31:57,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,1,5/15/2019 13:49:45,,2289909628,5/15/2019 13:49:45,0,Moeders werken dankzij de oma's; Ouders creatief in omzeilen dure kinderopvang,150282119,,
2308250293,6/15/2019 21:20:40,false,4900625178,,6/15/2019 21:19:35,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,1,5/15/2019 13:49:45,,2289909628,5/15/2019 13:49:45,0,Moeders werken dankzij de oma's; Ouders creatief in omzeilen dure kinderopvang,150282119,,
2308250293,6/28/2019 14:05:11,false,4927520314,,6/28/2019 14:04:00,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:45,,2289909628,5/15/2019 13:49:45,0,Moeders werken dankzij de oma's; Ouders creatief in omzeilen dure kinderopvang,150282119,,
2308250294,5/26/2019 21:45:56,false,4838447911,,5/26/2019 21:44:50,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,0,5/15/2019 13:49:45,,2289909629,5/15/2019 13:49:45,NA,Knot vindt geldpers aanzetten 'paardenmiddel voor half procent i,34831,,
2308250294,5/28/2019 07:00:47,false,4842241431,,5/28/2019 07:00:14,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:45,,2289909629,5/15/2019 13:49:45,NA,Knot vindt geldpers aanzetten 'paardenmiddel voor half procent i,34831,,
2308250294,5/30/2019 19:34:15,false,4854051416,,5/30/2019 19:32:25,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,-1,5/15/2019 13:49:45,,2289909629,5/15/2019 13:49:45,NA,Knot vindt geldpers aanzetten 'paardenmiddel voor half procent i,34831,,
2308250294,6/15/2019 21:22:15,false,4900627655,,6/15/2019 21:21:21,false,clixsense,0.9643,33644886,NLD,07,Purmerend,178.84.93.146,0,5/15/2019 13:49:45,,2289909629,5/15/2019 13:49:45,NA,Knot vindt geldpers aanzetten 'paardenmiddel voor half procent i,34831,,
2308250294,6/28/2019 14:11:07,false,4927536099,,6/28/2019 14:05:13,false,clixsense,0.7778,14573640,NLD,15,Enschede,82.75.134.32,0,5/15/2019 13:49:45,,2289909629,5/15/2019 13:49:45,NA,Knot vindt geldpers aanzetten 'paardenmiddel voor half procent i,34831,,
2308250295,5/26/2019 21:24:37,false,4838421711,,5/26/2019 21:23:47,false,clixsense,0.9286,10414542,NLD,"","",80.127.237.9,1,5/15/2019 13:49:45,,2289909630,5/15/2019 13:49:45,-1,UWV blokkeert ontslag van 158 man bij Heijmans,148572031,,
2308250295,5/28/2019 06:46:13,false,4842179919,,5/28/2019 06:45:49,false,clixsense,0.8393,27037105,NLD,"","",213.126.236.162,-1,5/15/2019 13:49:45,,2289909630,5/15/2019 13:49:45,-1,UWV blokkeert ontslag van 158 man bij Heijmans,148572031,,
2308250295,5/30/2019 12:39:42,false,4852401417,,5/30/2019 12:39:19,false,neodev,0.8571,45299507,NLD,"","",85.144.1.210,1,5/15/2019 13:49:45,,2289909630,5/15/2019 13:49:45,-1,UWV blokkeert ontslag van 158 man bij Heijmans,148572031,,
